Video_Id,Tittle,Description,Name,Comment,Comment_Id,Time,Likes,Reply_Count,Label,cleanComment,cleanDesc,cleanTittle,LengthSentence,countUrl,WhiteSpacenum,StopwordRatio,WorldDuplicateRatio,CountEmoji,CountNonAscii,CountUpperLetters,SimilarityTitle,SimilarityDesc
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Yogi septian,https://www.youtube.com/channel/UCO1UAhRrcIU3mvnlh7ZhSsQ subscribe ya🙏,Ugy28OJivREZz5kcVuF4AaABAg,2019-04-12 11:59:49,0.0,0.0,spam,https://www.youtube.com/channel/uco1uahrrciu3mvnlh7zhssq subscribe ya🙏,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.0,0.0625,0.006269592476489028,0.0,1.0,0.023809523809523808,0.023809523809523808,0.0267639902676399,0.0,0.0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,boyblaxus 24,"2020 ????
Wkwkwk
Jangan lupa mampir ke youtubeku yaaa
Kita sama2 dukung
Nanti aku subs
Yang sudah subs akuu",UgxIauxel-iQ7NLR0a94AaABAg,2020-07-02 06:42:15,0.0,0.0,spam,2020 wkwkwk jangan lupa mampir ke youtubeku yaaa kita sama2 dukung nanti aku subs yang sudah subs akuu,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.058823529411764705,0.0,0.05642633228840126,0.2777777777777778,0.9444444444444444,0.0,0.0,0.012165450121654502,0.0,0.25
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Feni Kamelia,https://youtu.be/zhdWm5J3a5U,UgxUFjzhb8ek-HDCgP14AaABAg,2019-04-16 16:33:22,0.0,0.0,spam,https://youtu.be/zhdwm5j3a5u,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.0,0.0625,0.0,0.0,1.0,0.0,0.0,0.0072992700729927005,0.0,0.0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Kevin Nicholas,https://www.youtube.com/watch?v=udC8OssmbvY,Ugw6FylNcasjUmk6ebR4AaABAg,2019-04-17 15:26:34,0.0,0.0020491803278688526,spam,https://www.youtube.com/watch?v=udc8ossmbvy,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.0,0.0625,0.0,0.0,1.0,0.0,0.0,0.0072992700729927005,0.0,0.0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Kopi Depri,https://youtu.be/9gENHO3ehVY,UgzTZi0CJ3nLYUXRkDZ4AaABAg,2020-05-07 15:13:26,0.0,0.0,spam,https://youtu.be/9genho3ehvy,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.0,0.0625,0.0,0.0,1.0,0.0,0.0,0.014598540145985401,0.0,0.0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,John Edu,"Masa tenang wahai netizen. Mari visit Pantai Kelingking, Nuda Penida, Bali. Terima kasih. Vlog - https://youtu.be/KA9CzqyhEI8",Ugzqcb7NjsgIgYor5zN4AaABAg,2019-04-14 12:01:49,0.0,0.0,spam,masa tenang wahai netizen mari visit pantai kelingking nuda penida bali terima kasih vlog https://youtu.be/ka9czqyhei8,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.17647058823529413,0.0625,0.047021943573667714,0.06666666666666668,1.0,0.0,0.0,0.0340632603406326,0.0,0.0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Denny Putra,https://www.youtube.com/playlist?list=PLEZDEgcjIur9D_KxtQm3NFfgKa8ZYW6L-,Ugx97Q07CZsmCFxOoKt4AaABAg,2019-04-22 22:17:01,0.0,0.0,spam,https://www.youtube.com/playlist?list=plezdegcjiur9d_kxtqm3nffgka8zyw6l-,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.0,0.0625,0.0,0.0,1.0,0.0,0.0,0.0413625304136253,0.0,0.0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,DARMA GAMING,Jangan lupa mampir di chanel yt gue ya,Ugx7Fy2QSYojpTcRKLB4AaABAg,2019-04-09 16:37:43,0.0,0.0,spam,jangan lupa mampir di chanel yt gue ya,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.0,0.0,0.0219435736677116,0.25,1.0,0.0,0.0,0.0024330900243309003,0.0,0.0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Ikyszz Official,"https://youtu.be/8gi0A3Zw0iI
Jangan Lupa , Like , Comment , Share , & subscribe!",UgyJAwX2jIPxBzzp8RR4AaABAg,2019-04-13 18:51:56,0.0,0.0,spam,https://youtu.be/8gi0a3zw0ii jangan lupa like comment share subscribe,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.0,0.0625,0.034482758620689655,0.0,1.0,0.0,0.0,0.019464720194647202,0.0,0.0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,REY_Yt official,Keren jangan lupa mampir chanel gw guys gw nge reaction nih vidio mantap betul,UgxQMmC7-eODnON1DPh4AaABAg,2019-04-20 08:07:03,4.596697273009343e-05,0.0,spam,keren jangan lupa mampir chanel gw guys gw nge reaction nih vidio mantap betul,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.0,0.0,0.04075235109717868,0.0,0.9285714285714286,0.0,0.0,0.0024330900243309003,0.0,0.0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Ifan Annabawi,https://www.youtube.com/channel/UCEssb77YeueNZjQIiYJoaZA,Ugz1glRrI_5kVWYfSoR4AaABAg,2019-04-18 06:48:54,0.0,0.0,spam,https://www.youtube.com/channel/ucessb77yeuenzjqiiyjoaza,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.0,0.0625,0.0,0.0,1.0,0.0,0.0,0.029197080291970802,0.0,0.0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Risss CH,GAES TONTON REACTION DARI KITA DI CHANNEL GW YAH!! YOK YOK MAMPIR:)),UgzWp9sKE5xXyZPOJ-N4AaABAg,2019-04-15 05:17:04,1.1491743182523357e-05,0.0,spam,gaes tonton reaction dari kita di channel gw yah yok yok mampir,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.058823529411764705,0.0,0.034482758620689655,0.25,0.9166666666666666,0.0,0.0,0.12652068126520682,0.0,0.0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Rhavy hidayat,"Subscribe
Rhavy hidayat channel",UgzKq_dXxnsN6y_hII14AaABAg,2019-11-20 09:20:01,0.0,0.0,spam,subscribe rhavy hidayat channel,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.0,0.0,0.009404388714733543,0.0,1.0,0.0,0.0,0.004866180048661801,0.0,0.0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Deni Maulanaam,https://youtu.be/VqctXvKZACk TOLONG BANTU CARI KORBAN BULLYING INI :'((,Ugw9IwHM-wHo7I8tBxN4AaABAg,2019-04-16 12:11:47,1.1491743182523357e-05,0.0,spam,https://youtu.be/vqctxvkzack tolong bantu cari korban bullying ini ,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.0,0.0625,0.0219435736677116,0.2857142857142857,1.0,0.0,0.0,0.09245742092457421,0.0,0.05
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Toko baju Murah Palembang,"😎bennychang89 the sumo😎
😎bennychang89 the sumo😎https://youtu.be/ofZMjZxBRHI
😎bennychang89 the sumo😎
😎bennychang89 the sumo😎",UgzLh7d4iZLbUq1Lbmt4AaABAg,2020-09-14 06:12:10,1.1491743182523357e-05,0.0,spam,😎bennychang89 the sumo😎 😎bennychang89 the sumo😎https://youtu.be/ofzmjzxbrhi 😎bennychang89 the sumo😎 😎bennychang89 the sumo😎,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.0,0.0625,0.034482758620689655,0.0,0.3333333333333333,0.19047619047619047,0.19047619047619047,0.0170316301703163,0.0,0.0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Bambung Official,https://youtu.be/sWTHMOEUvyo,UgyfEUhzMcwwe9qaBdR4AaABAg,2021-04-06 05:48:54,0.0,0.0,spam,https://youtu.be/swthmoeuvyo,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.0,0.0625,0.0,0.0,1.0,0.0,0.0,0.0170316301703163,0.0,0.0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,FIlm 43,"*KARENA REBUTAN COWOK!!!! FULL!!! Kronologi Kejadin Audrey VS 12 Siswi SMA

https://youtu.be/jW_oTgwvKXU

*7 FAKTA BARU Audrey vs 12 Siswi SMA!!! Ternyata Mereka Tak Menyesal, malah Sebut Netizen ""SOK SUCI""

https://youtu.be/jK92NbkILQk

*Dijenguk Atta, Begini Permintaan Siswi SMP, Audrey Pada Atta Halilintar

https://youtu.be/jhefEeC2j5c",Ugyv92MdUe9WOjFTUN54AaABAg,2019-04-13 09:14:26,0.0,0.0,spam,karena rebutan cowok full kronologi kejadin audrey vs 12 siswi sma https://youtu.be/jw_otgwvkxu 7 fakta baru audrey vs 12 siswi sma ternyata mereka tak menyesal malah sebut netizen sok suci https://youtu.be/jk92nbkilqk dijenguk atta begini permintaan siswi smp audrey pada atta halilintar https://youtu.be/jhefeec2j5c,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.17647058823529413,0.1875,0.12539184952978055,0.07317073170731707,0.8048780487804879,0.0,0.0,0.19951338199513383,0.010101010101010102,0.0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Rahasia Dunia,https://youtu.be/hLg1X-tys-s.  mampir lah bro,UgzB8s6G_unvvBQqNQV4AaABAg,2019-04-09 07:14:04,0.0,0.0,spam,https://youtu.be/hlg1x-tys-s mampir lah bro,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.0,0.0625,0.009404388714733543,0.0,1.0,0.0,0.0,0.004866180048661801,0.0,0.0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Kim Rokim,"Yuk mampir kak,hehe
TONTON SAMPAI HABIS YA
_SEMOGA TERHIBUR_

*PERDANA*
Untuk Memenuhi Permintaan teman teman, mohon bantu like subscribe ya teman,

REQ lagu bisa Tulis di kolom komentar ,
Insya Allah di nyanyikan🙏🏻

https://youtu.be/FHpj7G2f0W0",UgxKGe5mUokBpk7Lxv94AaABAg,2019-04-09 23:49:05,0.0,0.0,spam,yuk mampir kakhehe tonton sampai habis ya _semoga terhibur_ perdana untuk memenuhi permintaan teman teman mohon bantu like subscribe ya teman req lagu bisa tulis di kolom komentar insya allah di nyanyikan🙏🏻 https://youtu.be/fhpj7g2f0w0,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.0,0.0625,0.10344827586206896,0.15151515151515152,0.8787878787878788,0.023809523809523808,0.047619047619047616,0.13138686131386862,0.0,0.0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,imam habiburrahman,"sudah ada yg liat video ini ?? video dokumenter tentang kerusakn lingkunagn yang di sebabkan dari penambangan batu bara 

https://www.youtube.com/watch?v=qlB7vg4I-To&t=1s",Ugy-IY72olkech5dPMF4AaABAg,2019-04-15 10:02:53,0.0,0.0,spam,sudah ada yg liat video ini video dokumenter tentang kerusakn lingkunagn yang di sebabkan dari penambangan batu bara https://www.youtube.com/watch?v=qlb7vg4i-to&t=1s,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.058823529411764705,0.0625,0.05956112852664577,0.3684210526315789,0.9473684210526316,0.0,0.0,0.0072992700729927005,0.0,0.16666666666666666
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Supriyadi Xz,"Assalamualaikum 😊
Bantu chanel sayaa ya gan boleh mampir😇jangan lupa SUBSCRIBE yaa🙏
1000subs give away",UgwEdiZKl0xGZl1P7F94AaABAg,2019-04-21 07:16:53,1.1491743182523357e-05,0.0,spam,assalamualaikum 😊 bantu chanel sayaa ya gan boleh mampir😇jangan lupa subscribe yaa🙏 1000subs give away,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.0,0.0,0.0438871473354232,0.13333333333333333,1.0,0.07142857142857142,0.07142857142857142,0.0267639902676399,0.0,0.16666666666666666
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Bang dado Tv,"Nama saya Yudi Pratikno biasa di sapa ( bang Dado ) 😊☺️ saya Seorang pemula di YouTube.

Mohon dibantu like dan subscribe nya ya... ☺️😁😃 Semoga impian saya untuk menjadi seorang  kreator video inspirasi anak dapat terwujud. ( Aamiin .... )

Terimakasih banyak atas bantuan dan dukungan nya...  

🙂🙂🙂 Salam kenal...
( Calon Kreator inspirasi Depok timur )",Ugy92abEPPKzcWNsWA54AaABAg,2019-04-14 00:28:09,1.1491743182523357e-05,0.0,spam,nama saya yudi pratikno biasa di sapa bang dado 😊☺️ saya seorang pemula di youtube mohon dibantu like dan subscribe nya ya ☺️😁😃 semoga impian saya untuk menjadi seorang kreator video inspirasi anak dapat terwujud aamiin terimakasih banyak atas bantuan dan dukungan nya 🙂🙂🙂 salam kenal calon kreator inspirasi depok timur ,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.11764705882352941,0.0,0.1786833855799373,0.1176470588235294,0.8333333333333334,0.19047619047619047,0.23809523809523808,0.0364963503649635,0.0,0.027777777777777776
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Sobat Channel,Gak bosan nontonnya.. Smg ada yg mampir d chnnel sy yg baru lahir 😊,UgwLqvmRrfz28bN4yEd4AaABAg,2019-04-16 12:26:46,2.2983486365046714e-05,0.0,spam,gak bosan nontonnya smg ada yg mampir d chnnel sy yg baru lahir 😊,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.0,0.0,0.04075235109717868,0.07142857142857142,0.9230769230769232,0.023809523809523808,0.023809523809523808,0.004866180048661801,0.0,0.125
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,HasYu Tv,"yuk dukung saya di chanel youtube ini dengan klik subcribe dan beri kan komennya jika aada kekurangan karena komen anda bisa memperbaikin chanel ini lebih baik lagi ,terima kasih 🙏🙏

 https://youtu.be/OdBmD0TlMTc

Tolong share ke Temen anda ya siapa tau perlu dan bermanfaat terima kasih",Ugzuz1VV2h0MIYmrFBx4AaABAg,2019-04-10 21:05:11,0.0,0.0,spam,yuk dukung saya di chanel youtube ini dengan klik subcribe dan beri kan komennya jika aada kekurangan karena komen anda bisa memperbaikin chanel ini lebih baik lagi terima kasih 🙏🙏 https://youtu.be/odbmd0tlmtc tolong share ke temen anda ya siapa tau perlu dan bermanfaat terima kasih,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.0,0.0625,0.13479623824451412,0.2954545454545455,0.8604651162790697,0.047619047619047616,0.047619047619047616,0.019464720194647202,0.0,0.05357142857142857
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Langkah Hebat,"ini video yang viral hari ini, seorang pria ngamuk di tol pancoran
https://www.youtube.com/watch?v=zoVOQFlXPqc",Ugyp1lxo23Bxap53K7B4AaABAg,2019-04-16 08:23:34,2.2983486365046714e-05,0.0,spam,ini video yang viral hari ini seorang pria ngamuk di tol pancoran https://www.youtube.com/watch?v=zovoqflxpqc,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.0,0.0625,0.03761755485893417,0.2307692307692308,0.9230769230769232,0.0,0.0,0.014598540145985401,0.0,0.1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,JJ STAR 1,"Siapa disini yang nonton di bulan agustus/september 2019?

Bantu subscribe channel youtube aku yuk",UgzljkufrdP6Mh2evkd4AaABAg,2019-08-31 15:42:37,0.0,0.0,spam,siapa disini yang nonton di bulan agustusseptember 2019 bantu subscribe channel youtube aku yuk,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.058823529411764705,0.0,0.04075235109717868,0.14285714285714285,1.0,0.0,0.0,0.004866180048661801,0.0,0.25
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Xscobarr,https://youtu.be/Mjso1HD8nyA,Ugxt3OFOXjAU66cSGLd4AaABAg,2019-04-15 09:41:09,0.0,0.0,spam,https://youtu.be/mjso1hd8nya,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.0,0.0625,0.0,0.0,1.0,0.0,0.0,0.009732360097323601,0.0,0.0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,FATIN TV,"Yang lagi
1. Megang HP
2. Tiduran
3. Di kamar
4. Pake kuota
5. Jomblo

Yang like saya do'akan satu keluarga sehat selalu dan kedua orang tuanya bisa naik haji. Aamiin

Bantu subscribe channel saya kak,gak maksa kok :)
Semoga yang subscribe channel saya dijauhkan dari api neraka. Aamiin.

Tenang,saya sub balik kok. Terimakasih :)",Ugy23QO6MNKyn6Qv6uZ4AaABAg,2019-04-10 09:21:37,0.0012755834932600925,0.006147540983606557,spam,yang lagi 1 megang hp 2 tiduran 3 di kamar 4 pake kuota 5 jomblo yang like saya doakan satu keluarga sehat selalu dan kedua orang tuanya bisa naik haji aamiin bantu subscribe channel saya kakgak maksa kok semoga yang subscribe channel saya dijauhkan dari api neraka aamiin tenangsaya sub balik kok terimakasih ,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.5294117647058824,0.0,0.16927899686520376,0.1320754716981132,0.8490566037735849,0.0,0.0,0.0364963503649635,0.0,0.039473684210526314
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Mex3 Production,https://youtu.be/slauUFPxDYQ lagi TRENDING,Ugw8F8bzTRAe0N0ciKN4AaABAg,2020-08-11 08:23:45,0.0,0.0,spam,https://youtu.be/slauufpxdyq lagi trending,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.0,0.0625,0.006269592476489028,0.3333333333333333,1.0,0.0,0.0,0.0340632603406326,0.0,0.0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,safar,https://www.youtube.com/watch?v=qlB7vg4I-To&t,UgxLMrTK6nW1XAV-dtJ4AaABAg,2019-04-14 05:28:54,1.1491743182523357e-05,0.0,spam,https://www.youtube.com/watch?v=qlb7vg4i-to&t,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0.0,0.0625,0.0,0.0,1.0,0.0,0.0,0.0072992700729927005,0.0,0.0
