Video_Id,Tittle,Name,Comment,Comment_Id,Time,Likes,Reply_Count,Label,Length_Comment,cleaned_title,cleaned_comment_1,cleaned_comment_2,cleaned_comment_3,Count_Url,Url_Ratio,Number_White_Space,World_Duplicate_Ratio,Count_Emoji,Count_non_ascii,Count_upper_letters
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Falim Rix,"Video lanjutan
https://youtu.be/28NAQBgDVFM",UgwGjrtzcc6olo_6pWx4AaABAg,2019-04-11 07:19:42,0,0,spam,43,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,video lanjutan,video lanjutan https youtu.be/28naqbgdvfm,video lanjutan,1,0.6511627906976745,2,0.07317073170731707,0,0,9
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,HIT THE HITS,"Gokil bangettt jangan lupa nyoblossss...


https://www.youtube.com/watch?v=ADMPKfsPZvs",Ugx-4e4nLCc6aSg28GF4AaABAg,2019-04-09 14:24:12,0,0,spam,86,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,keren banget jangan lupa nyoblos,keren banget jangan lupa nyoblos https www.youtube.com/watch v=admpkfspzvs,keren banget jangan lupa nyoblos,1,0.5,5,0.0759493670886076,0,0,8
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,The Gabut Channel,Jangan lupa mampir di channel kami yaa:)(,UgzvG7rPFTFLOYqXSeB4AaABAg,2019-04-11 23:35:47,0,0,spam,41,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,jangan lupa mampir channel kami iya,jangan lupa mampir channel,jangan lupa mampir channel iya,0,0.0,6,0.2,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Karina Oktavia,https://my.w.tt/jvNZWs6rXV,Ugw4it-zHJca0R83cAd4AaABAg,2019-04-17 10:17:57,1,0,spam,26,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,,https my.w.tt/jvnzws6rxv,,1,1.0,0,0.038461538461538464,0,0,5
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,DIO SAPUTRA,https://youtu.be/OHk2yZIdfBY,UgxAHsr8eTXLz-eGH0Z4AaABAg,2019-04-11 14:55:15,1,0,spam,28,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,,https youtu.be/ohk2yzidfby,,1,1.0,0,0.03571428571428571,0,0,6
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,gasss polll,https://www.youtube.com/channel/UCoKCi_SRC6ouEQrzn9YgHQQ,UgylgpKnE_Dc-Zgozwt4AaABAg,2019-04-17 10:23:06,0,0,spam,56,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,,https www.youtube.com/channel/ucokci_src6oueqrzn9yghqq,,1,1.0,0,0.017857142857142856,0,0,13
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,TaMuL Channel,https://youtu.be/iIAutqb2Kdc,UgwMdnI5BGccIRVL5Kp4AaABAg,2019-04-10 08:12:24,0,0,spam,28,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,,https youtu.be/iiautqb2kdc,,1,1.0,0,0.03571428571428571,0,0,3
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Sanggar ANNE Wedding Organizer,"Silahkan Kunjungi Video Kami Wedding Organizer Bekasi
https://youtu.be/WvzIEJxQhjk",UgxbBFruI8FnEM36ovl4AaABAg,2019-04-14 04:23:09,0,0,spam,82,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,silahkan kunjungi video kami wedding organizer bekasi,silahkan kunjungi video wedding organizer bekasi https youtu.be/wvziejxqhjk,silahkan kunjungi video wedding organizer bekasi,1,0.34146341463414637,7,0.10666666666666667,0,0,12
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,BELAJAR TANI,"demo pt emm
https://youtu.be/cYY4P2WzQLo",UgzUWkn3DluFc2phqv94AaABAg,2019-04-13 01:43:11,0,0,spam,40,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,demo pt,demo pt https youtu.be/cyy4p2wzqlo,demo pt,1,0.7,3,0.10810810810810811,0,0,6
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,ANRO PUJAKESUMA,Dari pada ribut mending give away nih!! https://youtu.be/K5mAsSAEAYs,UgyK5ebl2XFUaMf4Cv14AaABAg,2019-04-16 00:31:59,0,0,spam,68,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,dari pada ribut mending,ribut mending https youtu.be/k5massaeays,ribut mending,1,0.4117647058823529,7,0.13114754098360656,0,0,8
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Naufal Adriradwa,Tolong subscribe channel aku yaa guys 🙏👍🙏,Ugx6nTA8jg-D1z1kc-R4AaABAg,2019-04-10 11:52:28,1,0,spam,41,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,tolong subscribe channel aku 🙏👍🙏,subscribe channel aku,subscribe channel aku,0,0.0,6,0.2,3,3,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Irman official,https://youtu.be/2XJGWZk0wHM,UgyqUtSzYqca7MQqHN54AaABAg,2019-04-11 06:11:40,0,0,spam,28,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,,https youtu.be/2xjgwzk0whm,,1,1.0,0,0.03571428571428571,0,0,7
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Nurhayati Hasnah,"https://youtu.be/qlB7vg4I-To

Harus nnton itu jg",UgxJHJWeSBpGNuIMhq14AaABAg,2019-04-14 02:36:39,0,0,spam,48,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,harus nonton itu juga,https youtu.be/qlb7vg4i-to nonton juga,nonton juga,1,0.5833333333333334,4,0.11627906976744186,0,0,4
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Cyber Net,"Yuk di tonton video guah ya.. 
Jangan lupa subscribenya ok gan, 

5 Menit Momen Video Luar Biasa, Yang Bisa Memanjakan Mata Anda!

https://www.youtube.com/watch?v=L68U0qWcXLQ",Ugzy33mK0Mdr4HMOqsp4AaABAg,2019-04-09 07:27:08,0,0,spam,174,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,ayok menonton video saya ya jangan lupa subscribenya gan 5 menit momen video luar biasa yang bisa memanjakan mata anda,ayok menonton video saya jangan lupa subscribenya 5 menit momen video luar biasa memanjakan mata https www.youtube.com/watch v=l68u0qwcxlq,ayok menonton video saya ya jangan lupa subscribenya gan menit momen video luar biasa memanjakan mata,1,0.2471264367816092,22,0.1554054054054054,0,0,18
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,sudi Chanel,https://youtu.be/qd_2DXCzDU0,UgzxkxODB_zW7MJ_L4N4AaABAg,2019-04-18 17:05:18,0,0,spam,28,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,,https youtu.be/qd_2dxczdu0,,1,1.0,0,0.03571428571428571,0,0,5
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Vicky Gamers,"Yang Lagi :
1.scroll komentar
2.dan ketemu komentar gue
3.nonton videonya pake wifi/kuota
4.jomblo :'v
5.baca komentar ini di dalam hati


=
=


Sapa aja yg like komentar ini saya doain anda diberi kesehatan dan panjang umur 

Jangan lupa bntu subscribe channel aku ya ;)

Gak maksa kok...mau disubsback? *PASTINYA ;)*",UgySktm8fhJr991kHhh4AaABAg,2019-04-09 16:04:30,32,0,spam,318,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,yang lagi 1.scroll komentar 2.dan ketemu komentar saya 3.nonton videonya pake wifi kuota 4.jomblo v 5.baca komentar dalam hati siapa komentar saya doain anda diberi kesehatan panjang umur jangan lupa bantu subscribe channel aku gak maksa kok mau disubsback pastinya,1scroll komentar 2dan ketemu komentar saya 3nonton videonya pake wifikuota 4jomblo 5baca komentar hati siapa komentar doain diberi kesehatan panjang umur jangan lupa bantu subscribe channel aku gak maksa kokmau disubsback pastinya,scroll komentar dan ketemu komentar saya nonton videonya pake wifi kuota jomblo v baca komentar hati siapa komentar doain diberi kesehatan panjang umur jangan lupa bantu subscribe channel aku gak maksa kok mau disubsback pastinya,0,0.0,50,0.19742489270386265,0,0,13
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,dio mario,"ini versi parodinya
https://youtu.be/RA2jlo_H4_w",Ugy-tUQ8_iomMGNVpGh4AaABAg.8uTzTykaE6i8ux42qUBRcL,2019-05-15 09:07:58,2,0,spam,48,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,versi parodinya,versi parodinya https youtu.be/ra2jlo_h4_w,versi parodinya,1,0.5833333333333334,3,0.08888888888888889,0,0,3
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,thinkxy,https://youtu.be/VWLLn3M2mM4,Ugytv_2FYa9LrU3pe4h4AaABAg,2019-04-14 06:22:41,0,0,spam,28,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,,https youtu.be/vwlln3m2mm4,,1,1.0,0,0.03571428571428571,0,0,6
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Mas Kocak,Mandul yang gak nonton di link ini https://youtu.be/L1Aiwz10764,UgxC6z-M2vVoESldTE14AaABAg,2019-04-13 17:32:15,0,0,spam,63,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,mandul yang gak nonton link,mandul gak nonton link https youtu.be/l1aiwz10764,mandul gak nonton link,1,0.4444444444444444,7,0.14285714285714285,0,0,3
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,RUOKxCONFIG,https://youtu.be/nzMo11L4wb4,Ugxj6FTfKfOEpXT1CZV4AaABAg,2020-06-15 16:13:06,0,0,spam,28,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,,https youtu.be/nzmo11l4wb4,,1,1.0,0,0.03571428571428571,0,0,2
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,F.Hendra Satriya,ayo berkarya https://youtu.be/ZuyDYLKFUEM,UgwkerCls_eNGtmvAdx4AaABAg,2019-04-14 05:27:07,1,0,spam,41,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,ayo berkarya,ayo berkarya https youtu.be/zuydylkfuem,ayo berkarya,1,0.6829268292682927,2,0.07692307692307693,0,0,9
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Angga Eka Prayoga,https://youtu.be/qzYCq-zZwDw part 2 nih,UgxGIUFzqRDS53qeKoZ4AaABAg,2019-04-11 18:23:00,1,0,spam,39,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,2,https youtu.be/qzycq-zzwdw 2,,1,0.717948717948718,3,0.1111111111111111,0,0,4
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SADS_TORY78,https://youtu.be/TOLukA8QiZE,UgyTp8hidYnAxGmZFvp4AaABAg,2020-04-07 01:47:50,1,0,spam,28,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,,https youtu.be/toluka8qize,,1,1.0,0,0.03571428571428571,0,0,7
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Aisyah Ncha,"Mampir chanelku yuk, minta subscribe nya 🙏",UgzhxEOqxqvWLxdPgZ14AaABAg,2019-05-12 15:26:36,0,0,spam,42,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,mampir channelku ayok minta subscribe 🙏,mampir channelku ayok minta subscribe,mampir channelku ayok minta subscribe,0,0.0,6,0.19444444444444445,1,1,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Mata Kail Pancing Channel,https://m.youtube.com/channel/UCYtJpNShmpS0Rll6qkOlF1g,Ugxgbbzir2bhX7RXUMh4AaABAg,2020-07-20 14:19:53,0,0,spam,54,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,,https m.youtube.com/channel/ucytjpnshmps0rll6qkolf1g,,1,1.0,0,0.018518518518518517,0,0,10
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,INDO_ GAMING,https://m.youtube.com/watch?v=N1X4WmVMRMg,UgxdIdpQzC_66-_hpfF4AaABAg,2019-04-16 10:41:49,0,0,spam,41,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,,https m.youtube.com/watch v=n1x4wmvmrmg,,1,1.0,0,0.024390243902439025,0,0,7
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Jovanka BR,#JUSTICEFORAUDREY,UgzPQhDL8z69mgHhEi14AaABAg,2019-04-10 11:29:02,1,0,spam,17,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,justiceforaudrey,justiceforaudrey,justiceforaudrey,0,0.0,0,0.058823529411764705,0,0,16
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Ricky Ginting,https://youtu.be/1EU7ronzhZY,Ugx1eD46vKT_FnCABUh4AaABAg,2019-04-13 00:59:02,0,0,spam,28,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,,https youtu.be/1eu7ronzhzy,,1,1.0,0,0.03571428571428571,0,0,4
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Mas Kribo,Setuju https://youtu.be/BU1w2l_iJCw,UgxyzcNiyKqEcOvtrwZ4AaABAg,2019-04-11 00:33:34,0,0,spam,35,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,setuju,setuju https youtu.be/bu1w2l_ijcw,setuju,1,0.8,1,0.058823529411764705,0,0,5
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,EMBIEKS,"#2019skinnyindonesia24_10jutasubscriber

Sekalian yg mau mampir dichannel saya 😂",Ugykh1_Zu68Dzjy8B514AaABAg,2019-04-09 12:18:39,0,0,spam,80,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,2019skinnyindonesia24_10jutasubscriber sekalian mau mampir dichannel saya 😂,2019skinnyindonesia2410jutasubscriber sekalian mau mampir dichannel,skinnyindonesia jutasubscriber sekalian mau mampir dichannel,0,0.0,7,0.1111111111111111,1,1,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,NanoNano tv,cek survey terbaru prabowo vs jokowi disini https://www.youtube.com/watch?v=aWrt1KD-23I,Ugw2HEUTqJpjJ8xGIAZ4AaABAg,2019-04-19 13:33:16,0,0,spam,87,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,cek survey terbaru prabowo jokowi disini,cek survey terbaru prabowo jokowi disini https www.youtube.com/watch v=awrt1kd-23i,cek survey terbaru prabowo jokowi disini,1,0.4942528735632184,7,0.1,0,0,4
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,muhammad nabil bsl,"https://youtu.be/LsCJOWaHxaE
Tonton video saya yah..",UgxnWJYb-zz5F7qr0th4AaABAg,2019-04-11 08:29:18,1,0,spam,52,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,menonton video saya yah,https youtu.be/lscjowahxae menonton video yah,menonton video yah,1,0.5384615384615384,4,0.10416666666666667,0,0,8
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,A Triana,"Selamat tinggal PILPRES 2019 ...🇮🇩 makin maju. Terima kasih bea siswa LPDP, anakku dapet S2 di 🇺🇸 horeee 🕺😍dan keluarga tertolong BPJS 🙏",Ugwa6AGbYcdMdXeMQpV4AaABAg,2021-12-29 02:38:22,9,1,spam,136,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,selamat tinggal pemilihan presiden 2019 🇮🇩 semakin maju terima kasih bea siswa lpdp anakku dapat s2 🇺🇸 hore 🕺😍dan keluarga tertolong bpjs 🙏,selamat tinggal pemilihan presiden 2019 semakin maju terima kasih bea siswa lpdp anakku dapat s2 hore keluarga tertolong bpjs,selamat tinggal pemilihan presiden semakin maju terima kasih bea siswa lpdp anakku dapat hore keluarga tertolong bpjs,0,0.0,22,0.20175438596491227,3,7,18
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SAMUDRA BERLIAN,https://www.youtube.com/watch?v=UywpjsjHjW8&t=30s,Ugzi46zRoVlEGiO5Frh4AaABAg,2020-06-02 01:03:47,0,0,spam,49,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,,https www.youtube.com/watch v=uywpjsjhjw8 t=30s,,1,1.0,0,0.02040816326530612,0,0,3
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,R a d i t Radit,https://youtu.be/vseB1QGjXNk,UgwdeMezV4nYNcX8bVx4AaABAg,2019-04-15 05:07:35,0,0,spam,28,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,,https youtu.be/vseb1qgjxnk,,1,1.0,0,0.03571428571428571,0,0,5
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,penikmat senja,https://youtu.be/iAf-bxYxFDU,Ugx7z0lTYhr42MUalpl4AaABAg,2019-04-13 13:20:29,0,0,spam,28,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,,https youtu.be/iaf-bxyxfdu,,1,1.0,0,0.03571428571428571,0,0,5
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Random post vidio,https://www.youtube.com/channel/UCTmT-pTIoHTbTOUN_IhLhwQ,Ugz1WtqixH9X-OJmUMF4AaABAg,2021-09-30 08:02:09,0,0,spam,56,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,,https www.youtube.com/channel/uctmt-ptiohtbtoun_ihlhwq,,1,1.0,0,0.017857142857142856,0,0,15
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,Dakwah Sunnah#,https://youtu.be/QIHGl16FfFg?list=PLvicRGM3nsJTZy6WjVD3L2EPWd4is9D1F,UgzsAkVOQoc-LeZdosJ4AaABAg,2019-03-18 10:54:44,0,0,spam,68,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,,https youtu.be/qihgl16fffg list=plvicrgm3nsjtzy6wjvd3l2epwd4is9d1f,,1,1.0,0,0.014705882352941176,0,0,23
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Sandy19,https://youtu.be/P3OGrBaSNSA,UgwOOyQj9dGimuidHkJ4AaABAg,2020-08-14 20:00:30,0,0,spam,28,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,,https youtu.be/p3ogrbasnsa,,1,1.0,0,0.03571428571428571,0,0,8
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Achmad Ghalil,"Cara Mendapatkan Pulsa Dengan Membaca Puisi

https://linkduit.net/kXQ38",UgyloKB9gtLsjIhY4rN4AaABAg,2019-04-11 19:11:21,0,0,spam,71,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,mendapatkan pulsa dengan membaca puisi,mendapatkan pulsa membaca puisi https linkduit.net/kxq38,mendapatkan pulsa membaca puisi,1,0.36619718309859156,6,0.109375,0,0,8
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Asialize Asian Services,"More on Indonesian economy, right before the elections, here: https://youtu.be/joFW8FeZqOA",Ugy65Imgt0XAnZ3cODh4AaABAg,2019-04-10 08:07:48,0,0,spam,90,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,indonesian economy elections here,indonesian economy elections https youtu.be/jofw8fezqoa,indonesian economy elections here,1,0.3111111111111111,9,0.12345679012345678,0,0,8
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,HW AR Production,"https://youtu.be/S5sbVpjv2aw

Pamer Bojo Cover Kentrung
1000 sub aja",UgzOKuQ06ko2R65BWcV4AaABAg,2019-04-10 15:06:11,0,0,spam,68,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,pamer bojo cover kentrung 1000,https youtu.be/s5sbvpjv2aw pamer bojo cover kentrung 1000,pamer bojo cover kentrung,1,0.4117647058823529,7,0.13333333333333333,0,0,6
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Mantis Host,"NONTON DULU BARU KETAWA HAHAHAHAAA

https://youtu.be/WavZ63sUJeI",UgxsmwVMpd0lPLMtvSp4AaABAg,2019-04-13 02:44:56,0,0,spam,64,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,nonton baru ketawa tertawa,nonton baru ketawa tertawa https youtu.be/wavz63sujei,nonton baru ketawa tertawa,1,0.4375,5,0.10344827586206896,0,0,35
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Harun,https://youtu.be/pb3s_nRph0A,UgyhtL5zop9dDKYK_ap4AaABAg,2019-04-10 04:36:45,0,0,spam,28,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,,https youtu.be/pb3s_nrph0a,,1,1.0,0,0.03571428571428571,0,0,2
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,TRENDING INDO,"erimakasih PLN karna telah menyediakan SPLU , sangat membntu masyarakat saat membutuhkan listrik ditempat umum ❤


https://youtu.be/MCqS67D_Qpo",Ugzi7lCDCq0PfWH2fNB4AaABAg,2019-04-09 12:51:10,0,0,spam,143,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,terima kasih pln karena telah menyediakan splu sangat membantu masyarakat membutuhkan listrik ditempat ❤,terima kasih pln karena menyediakan splu sangat membantu masyarakat membutuhkan listrik ditempat https youtu.be/mcqs67d_qpo,terima kasih pln karena menyediakan splu sangat membantu masyarakat membutuhkan listrik ditempat,1,0.1958041958041958,16,0.136,1,1,12
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Whulan Official,🖒https://youtu.be/Eb2SzPEQ2J4,UgzqOyMnavoLilmKmQV4AaABAg,2019-04-13 12:20:23,0,0,spam,29,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,🖒,https youtu.be/eb2szpeq2j4,🖒,1,0.9655172413793104,0,0.034482758620689655,0,1,6
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,MIKEY,https://www.yutube.com/watch=rdln2rc,UgxBEHcXLCbNizQedCd4AaABAg,2020-06-20 06:29:58,1,1,spam,36,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,,https www.yutube.com/watch=rdln2rc,,1,1.0,0,0.027777777777777776,0,0,0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Lil Truck13,https://youtu.be/EL-gD_OUj2o CON$\\piracy Enjoy The NOISE.,Ugw5vGZ57504baU2V-d4AaABAg,2019-04-09 09:37:33,0,0,spam,58,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,piracy enjoy noise,https youtu.be/el-gd_ouj2o conpiracy enjoy noise,piracy enjoy noise,1,0.4827586206896552,4,0.09259259259259259,0,0,15
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,riyan sutresno,Versi ska genre - > https://youtu.be/LiyaZz7tafk share tolong,UgygbyAGQmboOFb0UXh4AaABAg,2019-04-12 03:18:10,1,0,spam,61,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,versi ska genre menyebarkan tolong,versi ska genre https youtu.be/liyazz7tafk menyebarkan,versi ska genre menyebarkan,1,0.45901639344262296,7,0.14814814814814814,0,0,3
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Adam Maulud,"Padahal taun ini saya bikin battle rap duluan tapi gak trending 😢
https://youtu.be/j5nFKka068g",Ugx7p7Oq95vP4E-B2QB4AaABAg,2019-04-09 13:36:46,0,0,spam,94,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,padahal taun saya membuat battle rap duluan tapi gak trending 😢,padahal taun membuat battle rap duluan gak trending https youtu.be/j5nfkka068g,padahal taun membuat battle rap duluan gak trending,1,0.2978723404255319,12,0.15853658536585366,1,1,3
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Catur Nugroho,"https://youtu.be/7TXUF4Vc7V8
.
.
5 Kebiasaan Buruk Orang Jawa. Sampean ngalami napa mboten? 😆",UgxNb-P9So32gYZbg9x4AaABAg,2019-04-12 10:36:03,0,0,spam,93,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,5 kebiasaan buruk orang jawa kamu mengalami kenapa tidak 😆,https youtu.be/7txuf4vc7v8 5 kebiasaan buruk orang jawa kamu mengalami kenapa tidak,kebiasaan buruk orang jawa kamu mengalami kenapa tidak,1,0.3010752688172043,12,0.15,1,1,11
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,alkairaaa,"Main Jogja saja kak...
https://youtu.be/QOoZ3yEnMyg",UgxNcbX8rqNRYDPGWvV4AaABAg.9S6n-eMJqf89ZDE2npF6Bj,2022-03-06 02:29:35,0,0,spam,51,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,main jogja kak,main jogja kak https youtu.be/qooz3yenmyg,main jogja kak,1,0.5490196078431373,4,0.10638297872340426,0,0,7
