Video_Id,Tittle,Description,Name,Comment,Comment_Id,Time,Likes,Reply_Count,Label,cleanTittle,cleanComment,cleanDesc,LengthSentence,CommentLength,countUrl,WhiteSpacenum,StopwordRatio,WorldDuplicateRatio,CountEmoji,CountNonAscii,CountUpperLetters,SimilarityTitle,SimilarityDesc,LenComment,NameLen,UrlRatio,LexicalRichness,LexicalDensity,CommentRandomness,NameRandomness
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Yohanes Slamet,Keren abis mamen!!!,2274,2019-04-09 09:34:21,0,0,0,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,keren abis mamen,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,2,3,0,2,0.0,1.0,0,0,1,0.0,0.0,19,14,0.0,100.0,100.0,0.2001762206946739,0.2515457597388085
0,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Debat panas antara kedua pasangan calon presiden dan wakil presiden terus berlanjut. Keadaan makin sengit saat sesi ...,ahmad jun,Prabowo yes,274,2019-02-02 02:55:16,0,0,0,panas jokowi vs prabowo saling serang soal korupsi,prabowo yes,debat panas antara kedua pasangan calon presiden dan wakil presiden terus berlanjut keadaan makin sengit saat sesi ,1,2,0,1,0.0,1.0,0,0,1,0.1428571428571428,0.0,11,9,0.0,100.0,0.0,0.2979648578926469,0.3275225310244544
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Nur Anissa,Mantap trending #1,1961,2019-04-09 13:21:42,0,0,0,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,mantap trending 1,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,3,0,2,0.0,1.0,0,0,1,0.0,0.0,18,10,0.0,100.0,66.66666666666666,0.2032248470556827,0.3121928094887362
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Sigit Wibisono,"Backsound suaranya hampir mirip beatboxnya Thom Thum Di menit 08:02, Cek aja..
https://youtu.be/_O0MKN31iXk",334,2019-04-12 15:46:46,1,0,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,backsound suaranya hampir mirip beatboxnya thom thum di menit 0802 cek aja https://youtu.be/_o0mkn31ixk,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,13,1,12,0.0769230769230769,1.0,0,0,10,0.0,0.0,107,14,0.2616822429906542,100.0,69.23076923076923,0.0438430953321603,0.2209335148408493
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Ricky Yodi,Mantap,558,2019-04-10 07:48:07,0,0,0,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,mantap,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,1,0,0,0.0,1.0,0,0,1,0.0,0.0,6,10,0.0,100.0,100.0,0.3752715278979704,0.3121928094887362
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,s e p h e r a',Kpopers? :V,2397,2019-04-10 06:48:46,0,0,0,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,kpopers v,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,2,2,0,1,0.0,1.0,0,0,2,0.0,0.0,11,14,0.0,100.0,0.0,0.3275225310244544,0.1826183362473445
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Edrick App,The Sims Mobile Mod Unlimited Coin & Cash : https://youtu.be/lsq16bmEZ1o,2779,2020-12-09 06:08:39,3,0,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,the sims mobile mod unlimited coin cash https://youtu.be/lsq16bmez1o,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,8,1,9,0.0,1.0,0,0,9,0.0,0.0,72,10,0.3888888888888889,100.0,0.0,0.06333557707465,0.3121928094887362
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Muhammad Anshori,"Bung bung stay in carackter......



Takbir",650,2019-04-11 12:23:29,0,0,0,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,bung bung stay in carackter takbir,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,6,0,5,0.0,0.8333333333333334,0,0,2,0.0,0.0,43,16,0.0,83.33333333333334,33.33333333333333,0.1075644862624747,0.2265625
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,sabrina nurul,cuma bisa komen keren banget.......,2731,2019-04-13 18:13:20,0,0,0,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,cuma bisa komen keren banget,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,5,0,4,0.2,1.0,0,0,0,0.0,0.0,35,13,0.0,100.0,80.0,0.1315002076700076,0.2373119309812675
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,septian riyan08,andovi andovi andovi pasti sukses kajovi kajovi kajovi pasti bisah😂,2115,2019-04-17 06:00:29,0,0,0,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,andovi andovi andovi pasti sukses kajovi kajovi kajovi pasti bisah😂,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,10,0,9,0.1,0.5,1,1,0,0.0,0.125,67,15,0.0,54.54545454545454,100.0,0.055256407485466,0.2337927063739012
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,01 Abdurrahman,https://youtu.be/Kj-e7fL5lXw,1036,2019-04-09 08:25:12,0,0,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/kj-e7fl5lxw,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,1,1,0,0.0,1.0,0,0,3,0.0,0.0,28,14,1.0,100.0,0.0,0.1519083709353137,0.2515457597388085
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,William Pratama,Nama kita sama,502,2019-04-13 03:02:50,1,0,0,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,nama kita sama,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,3,0,2,0.3333333333333333,1.0,0,0,1,0.0,0.0,14,15,0.0,100.0,66.66666666666666,0.1923129001753553,0.1982371508183456
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,corner musik,#jangangolput,648,2019-04-09 12:26:49,0,0,0,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,jangangolput,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,1,0,0,0.0,1.0,0,0,0,0.0,0.0,13,12,0.0,100.0,100.0,0.2570802083934296,0.2848579861712074
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,spon nmn,https://youtu.be/Ne9sAy3Rexg,1925,2019-04-09 09:08:58,0,0,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/ne9say3rexg,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,1,1,0,0.0,1.0,0,0,3,0.0,0.0,28,8,1.0,100.0,0.0,0.145843463407044,0.3007048827786958
0,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Debat panas antara kedua pasangan calon presiden dan wakil presiden terus berlanjut. Keadaan makin sengit saat sesi ...,vivi & fafa,"Ini versi full nya 
https://youtu.be/lCeUC8tacQM",482,2019-01-18 09:12:44,0,0,1,panas jokowi vs prabowo saling serang soal korupsi,ini versi full nya https://youtu.be/lceuc8tacqm,debat panas antara kedua pasangan calon presiden dan wakil presiden terus berlanjut keadaan makin sengit saat sesi ,1,5,1,4,0.2,1.0,0,0,6,0.0,0.0,48,11,0.5833333333333334,100.0,60.0,0.0929340147207024,0.231849155413308
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,SADS_TORY78,https://youtu.be/TOLukA8QiZE,1846,2020-04-07 01:47:50,1,0,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/toluka8qize,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,1,1,0,0.0,1.0,0,0,7,0.0,0.0,28,11,1.0,100.0,0.0,0.1442553097108239,0.297964857892647
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Lintang Hikaru,"@Gloriaa~ jelas2 bilang jangan salahin bts, menurut gue malah bts gak salah ya fans indo aja yang nontonin terus sampe dia trending terus akhirnya idolnya yang disalahin, eh fansnya gak terima, udala kalo emg pingin streaming bts streaming aja sana gue cuman ngajak streaming ini kok",1529,2019-04-14 11:23:28,1,0,0,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,@gloriaa jelas2 bilang jangan salahin bts menurut gue malah bts gak salah ya fans indo aja yang nontonin terus sampe dia trending terus akhirnya idolnya yang disalahin eh fansnya gak terima udala kalo emg pingin streaming bts streaming aja sana gue cuman ngajak streaming ini kok,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,46,0,45,0.108695652173913,0.8043478260869565,0,0,1,0.0,0.0333333333333333,283,14,0.0,80.43478260869566,56.52173913043478,0.0142835094664094,0.2413416781061554
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,ZUHUDIL ASHAR,"Klik Linknya untuk Tips & Trik.

https://youtu.be/k0kz2SaNWUM",1087,2019-04-11 16:18:53,0,0,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,klik linknya untuk tips trik https://youtu.be/k0kz2sanwum,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,2,6,1,6,0.1666666666666666,1.0,0,0,9,0.0,0.0,61,13,0.4590163934426229,100.0,66.66666666666666,0.0740487582011263,0.2491462505078946
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Bintang Furkan,"BUkan Berita Hoax


https://www.youtube.com/watch?v=2uvTl_XUbYo",113,2019-04-17 09:35:16,0,0,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,bukan berita hoax https://www.youtube.com/watch?v=2uvtl_xubyo,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,4,1,3,0.0,1.0,0,0,8,0.0,0.0,63,14,0.6825396825396826,100.0,50.0,0.0742786615442305,0.2374902112583826
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,asiyahfathi_,Ga usah ngehina k-poppers juga_-,484,2019-04-13 12:54:26,0,0,0,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,ga usah ngehina kpoppers juga_,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,5,0,4,0.0,1.0,0,0,1,0.0,0.0,32,12,0.0,100.0,60.0,0.124107714293254,0.2379490451839611
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Lirik Lagu Cover,Bang rdun is back,1971,2020-08-28 07:15:55,0,0,0,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,bang rdun is back,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,4,0,3,0.0,1.0,0,0,1,0.0,0.0,17,16,0.0,100.0,25.0,0.2032248470556827,0.21875
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,MUSIC,FLOW NYA MIRIP VERSE DI GANTENG-GANTENG SWAG 😂😂😂,1697,2019-04-10 10:13:11,1,2,0,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,flow nya mirip verse di gantengganteng swag 😂😂😂,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,8,0,7,0.125,1.0,3,3,37,0.0,0.1,48,5,0.0,80.0,12.5,0.0836057653332934,0.4643856189774724
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Rayan Sya'irul Abdillah,Yok mampir channelku...,510,2019-04-13 15:18:39,0,0,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,yok mampir channelku,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,3,0,2,0.0,1.0,0,0,1,0.0,0.0,23,23,0.0,100.0,100.0,0.1910964047443681,0.1612231332460261
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,wny ast,"gw ulang berkali"" kok tetep asik!",2815,2019-04-08 15:08:44,0,0,0,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,gw ulang berkali kok tetep asik,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,6,0,5,0.0,1.0,0,0,0,0.0,0.0,33,7,0.0,100.0,83.33333333333334,0.1211869616474811,0.4010507031510864
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Subhan Affandi Fandi,"Halooo Traveller,
Butuh mobil dijogja?
Mulai yg kecil sampe bigbus?
Capek nyetir?

Monggo kontak kami,  harga promo mulai dari 400rb
Info Call/WA Tour planner kami : 0855729323365

Liburan ke jogja/adventuran/mo kondangan/nikahan/Family Trip/Gathering butuh mobil dijogja plus sopir

Durasi mulai 12 jam : 
Start fleksibel/disesuaikan kondisi/kebutuhanmu

Fasilitas : Mobil AC | Driver | Bensin
Paket all include juga melayani, daripd murah masih bayar sana sini, bayar lebih tinggal duduk manis jalan2 kenyang kak 😄

Harga belum termasuk:
^Tip driver
^ Guide (bs request)
^ tiket Masuk ( bisa request include paket)
^Parkir, dan yang belum disebutkan diatas

Ready unit:
- Xenia - Grand New Avanza - Innova Reborn -Luxio -Minibus Elf short & long - Hiace - Fortuner - Pajero sport - Alphard -Medium Bus /Big Bus

MELAYANI :
- Wisata jogja
- Kunjungan lndustri
- Antar Jemput Bandara,
- Acara Wisuda
- Outbond
- Outing
- Rafting
- Paintball
-Nikahan
- antar kemanapun asal cucok, lagsung brangkat !

Info lebih lanjut/Reservasi

ELVANO TOUR AND TRAVEL
Jl. kalinga,  Condrowangsan,  potorono,  Banguntapan,  Bantul, Yogyakarta 19A, 
Call/WA: 085729323365/081226057960
Atau bisa kunjungi instagram
https://www.instagram.com/invites/contact/?utm_medium=whatsapp&utm_campaign=default&utm_source=ig_contact_invite&utm_content=12xvf6v",1496,2019-04-11 15:19:54,0,0,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,halooo traveller butuh mobil dijogja mulai yg kecil sampe bigbus capek nyetir monggo kontak kami harga promo mulai dari 400rb info callwa tour planner kami 0855729323365 liburan ke jogjaadventuranmo kondangannikahanfamily tripgathering butuh mobil dijogja plus sopir durasi mulai 12 jam start fleksibeldisesuaikan kondisikebutuhanmu fasilitas mobil ac driver bensin paket all include juga melayani daripd murah masih bayar sana sini bayar lebih tinggal duduk manis jalan2 kenyang kak 😄 harga belum termasuk tip driver guide bs request tiket masuk bisa request include paket parkir dan yang belum disebutkan diatas ready unit xenia grand new avanza innova reborn luxio minibus elf short long hiace fortuner pajero sport alphard medium bus big bus melayani wisata jogja kunjungan lndustri antar jemput bandara acara wisuda outbond outing rafting paintball nikahan antar kemanapun asal cucok lagsung brangkat info lebih lanjutreservasi elvano tour and travel jl kalinga condrowangsan potorono banguntapan bantul yogyakarta 19a callwa 085729323365081226057960 atau bisa kunjungi instagram https://www.instagram.com/invites/contact/?utm_medium=whatsapp&utm_campaign=default&utm_source=ig_contact_invite&utm_content=12xvf6v,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,6,153,1,179,0.065359477124183,0.8552631578947368,1,1,98,0.0,0.0218978102189781,1328,20,0.0993975903614457,85.71428571428571,52.94117647058824,0.003735570201579,0.1723219672335507
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Aprilia Sebastiani Putri,"Gilaaakk seehhhh, keren seehhh, ampun dah gue seehhh❤",2360,2019-04-08 14:24:57,0,0,0,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,gilaaakk seehhhh keren seehhh ampun dah gue seehhh❤,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,8,0,7,0.0,0.875,1,1,1,0.0,0.0,53,24,0.0,88.88888888888889,0.0,0.0676431063780808,0.1522127986817838
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Saloko Ragil,https://www.youtube.com/channel/UCGEX-I9q4nr1tN3aPLpJp_w,2288,2019-04-11 16:01:17,0,0,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://www.youtube.com/channel/ucgex-i9q4nr1tn3aplpjp_w,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,1,1,0,0.0,1.0,0,0,10,0.0,0.0,56,12,1.0,100.0,0.0,0.0832102082680916,0.2570802083934296
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Lord_Kabinara,Siapa pun presidenya minumnya tetapi teh botol Sosro 🤣,2685,2019-04-11 13:53:29,73,3,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,siapa pun presidenya minumnya tetapi teh botol sosro 🤣,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,9,0,8,0.2222222222222222,1.0,1,1,2,0.0,0.2222222222222222,54,13,0.0,100.0,22.22222222222222,0.0724123061187896,0.2446794605542647
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Keisya Aliqa,"kakak ade yg kompak, sumpaaah...",1682,2019-04-23 00:37:39,0,0,0,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,kakak ade yg kompak sumpaaah,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,5,0,4,0.0,1.0,0,0,0,0.0,0.0,32,12,0.0,100.0,100.0,0.1165112409295572,0.2709690972823185
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,mancung channel,https://youtu.be/QaNeemFWQQM bantu bangun chanel kmi y anak kmpung,189,2019-04-13 20:54:35,0,0,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/qaneemfwqqm bantu bangun chanel kmi y anak kmpung,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,8,1,7,0.0,1.0,0,0,7,0.0,0.0,66,15,0.4242424242424242,100.0,100.0,0.064620770771679,0.2071260397072345
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,TEAM DARIU,"INDONESIA BISA!!!
KEKALAHAN HANYA UNTUK LAWAN.
https://youtu.be/l7iXxiCN1Gs",1298,2019-04-29 12:30:10,0,0,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,indonesia bisa kekalahan hanya untuk lawan https://youtu.be/l7ixxicn1gs,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,3,7,1,6,0.4285714285714285,1.0,0,0,41,0.0,0.0909090909090909,75,10,0.3733333333333333,100.0,42.85714285714285,0.0606144382122331,0.3121928094887362
2,Debat Jokowi Vs Prabowo Soal Ideologi &amp; Pemerintahan,DebatCapres #DebatJokowiPrabowo #DebatKeempatCapres Calon Presiden nomor urut 01 Joko Widodo dan Calon Presiden ...,Saka IAM,"Saya mah Prabowo 02 tegas kita belum liat hasil yang akan di bangun pak Prabowo gmna?!
Apakah lebih pesat dari pak Jokowi?:v
Tapi saya pilih 02 Prabowo,jelas dan tegas👍",204,2019-04-13 05:52:56,1,0,0,debat jokowi vs prabowo soal ideologi amp pemerintahan,saya mah prabowo 02 tegas kita belum liat hasil yang akan di bangun pak prabowo gmna apakah lebih pesat dari pak jokowiv tapi saya pilih 02 prabowojelas dan tegas👍,debatcapres debatjokowiprabowo debatkeempatcapres calon presiden nomor urut 01 joko widodo dan calon presiden ,3,29,0,28,0.3448275862068966,0.8275862068965517,1,1,7,0.0454545454545454,0.0625,168,8,0.0,83.33333333333334,51.72413793103448,0.0251679825965168,0.34375
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Agym,Siapapun presiden minum nya teh botol sosro,808,2019-04-09 11:43:41,0,0,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,siapapun presiden minum nya teh botol sosro,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,7,0,6,0.0,1.0,0,0,1,0.0,0.0,43,4,0.0,100.0,71.42857142857143,0.0902109569709082,0.5
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Rendy Pramana,Mantab 👍👌,881,2019-04-09 09:43:20,0,0,0,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,mantab 👍👌,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,2,0,1,0.0,1.0,2,2,1,0.0,0.0625,9,13,0.0,100.0,50.0,0.3275225310244544,0.2446794605542646
1,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Faizal rifaimi,Mantap,70,2019-04-11 10:59:55,0,0,0,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,mantap,skinnyindonesian24 andovi da lopez sebagai jokowi dan jovial da lopez sebagai prabowo hidup indonesia siapa yang ,1,1,0,0,0.0,1.0,0,0,1,0.0,0.0,6,14,0.0,100.0,100.0,0.3752715278979704,0.2068779663604234
