Video_Id,Tittle,Description,Name,Comment,Comment_Id,Time,Likes,Reply_Count,Label
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Reno Alonso Syakir,Siapa pun presidennya minumnya #TehBotolSosro,UgwL7wT1WGVHwMr6Ub94AaABAg,2019-04-09 12:44:24,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Imam Buchori,Auto subscribe 😙😁,UgxqNkfJOK8toK6g0El4AaABAg,2019-04-12 01:15:00,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Tria Playz,"Pemain Minecraft, yuk mampir channelku",UgxkEYzbgAylQfujUd54AaABAg.9EGB2ItAyo-9F3yHHot4rc,2020-10-21 09:41:58,3,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Tanda Tanya,"Sob, jangan mampir ke channel gua ya",UgyNGQJJRyi6RNB3hlt4AaABAg,2019-12-06 12:32:28,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Dikymaru,"Tonton guys saling subsback juga
https://youtu.be/o8eEs8-Pm8g",UgwFiOhEObAHfu9To9N4AaABAg,2019-04-11 17:41:17,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,yyn,"3:02 Jadi inget video ini:
https://youtu.be/3Ui-tdSYEto

Nak SD ditanyain Jokowi: Ikan teri, ikan paus, ikan k*ntol! 😂😂😂",Ugz1MI3uXOhYQ3Vkc514AaABAg,2019-04-08 17:03:30,1,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Taufiq Hidayat,"Tonton film pendek menarik karya kami disini 
https://youtu.be/i0gvCWrdrns",UgzyPW6YuwY-abVP2h54AaABAg,2019-04-09 11:44:25,3,1,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Lia Tema,"Tuhan Roh Kudus , Tuhan Ruhul Qudus akan melawat penuh Indonesia, tahun 2023.https://youtu.be/NuJyFy8klNM2023, 70% orang di Indonesia akan menjadi orang percaya Isa adalah Ruhuallah, Isa Kalimatullah, Isa juru selamat manusia 🙏🏻 amin. waktu-waktu terakhir ini memang akan banyak gelombang orang mempercayai Isa. Allah tak mau banyak manusia jatuh dalam lautan api maut itu, sesungguhnya lautan itu untuk malaikat yang diusir (lucifer(jadi iblis) yg jatuh beserta 1/3 malaikat surgawi yg mengikut dia untuk menggoda Manusia. 🙏🏻",UgwlTTawAuZrboIAWGp4AaABAg,2019-04-10 00:17:15,1,2,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Adi w,Mampir ke Chanel ku donk Gans ..,UgylkKpdhg0LwvLf6Ih4AaABAg,2019-04-11 23:32:55,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Munir Sileo Chandra,"Siapa pilihan anda 
Jokowi like
Probowo coment. 
Eummm
Klw ad waktu mampir juga ke channel kta ya",UgwGciyHU_gLmeKQtxJ4AaABAg,2019-04-09 15:23:43,6,1,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,indonesiaku 46,mampir canelku yah,UgwgrwdObwGNP6f6zMF4AaABAg,2019-04-30 19:11:09,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,RizkyL07 Channel,"Jangan lupa mampir juga guys
https://youtu.be/AY0kdnRZ_UE",Ugxemlr1AQEGERWZ6l14AaABAg,2019-04-15 08:50:09,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Visual Inspire,"Wanna see something like this?

Here
https://youtu.be/mnDmimE8SGQ",Ugz5HHQ6c2p0gt2kQkV4AaABAg,2019-04-10 13:30:52,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Azun Afroh,"Bissmilah berkah amin yaallah 😇
Cek channel aku , Giveaway HP VIVO V5PLUS . makasih semoga beruntung💕",Ugx4Xgs9wJW1q3WdEMV4AaABAg,2019-04-11 19:20:51,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,ExpressFastZ,"Ini vidio muncul mulu diBeranda Youtube, diRefresh tetap nongol dan ane mulai kesel :v

Coba tonton, eh rupanya mantap 100%🙌🙌

Jangan lupa mampir mhank
Subscribe : Youtube.com/ExpressFastZ",Ugx8NH_Wtk2COFmfs6h4AaABAg,2019-04-12 12:04:56,2,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,gadis maharany,https://youtu.be/JGAo702J3bE,UgwYAP5oAoqkg8gbmIp4AaABAg,2021-05-30 03:49:28,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,danu sa,Versi karaoke+liriknya https://youtu.be/GV-5VRz9PlM,UgztO_vPqTkE4MEJ00p4AaABAg.8tgqOUUYgA78tyFr4o8rE3,2019-04-20 23:38:55,2,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,VAL Gaming,SUBSCRIBE GUA DONG 😅😅😅,UgyGHOuGnjoJWcC0c1x4AaABAg,2019-04-17 10:26:16,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,AMH official,Sip🖒🖒🖒https://www.youtube.com/channel/UCMBATUD-di_aZXT0EGO6O5g,UgzMYjnUSZj9E4dJDmB4AaABAg,2019-04-10 12:14:12,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Ini Mila,http://chng.it/6FgLYd4WT4 #justiceforaudrey,Ugz5F79b9Km3pV1y0S14AaABAg,2019-04-09 15:25:20,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,omong nol,"https://youtu.be/JrghgxN-DYE di tontong yah,,scribe juga Vidio perdana saya loh",UgxAhNihCW981mT3ysR4AaABAg,2019-04-10 16:45:23,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Tio Baskara,https://youtu.be/dklD4fr1kIw,UgxCATOFgh_ITL3yA_x4AaABAg,2019-04-16 02:39:07,1,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Amelia Setyani Sianturi,"https://youtu.be/2pHi56XK9Ko 
Guyss tolong bantu like coment and subs yaa makasih",UgwVeKziZvQK6IMW2nN4AaABAg,2019-04-11 07:57:36,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,tri yanto,Mampir DiChannel Kita Yu Gan,Ugzwqn9lF2mHwSt7nlx4AaABAg,2019-04-10 17:33:59,1,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,B' SQUAD,"Mohon bantuannya yaa. Aku lagi ikutan buat video. Caranya gampaang banget :
1. Buka https://youtu.be/TC5ZYazRZQI
2. Klik tombol 👍(like) & subscribe di video youtubenya!
3. Bantu juga share broadcast ini ke grup line/wa/ personal teman

Terima Kasih banyakkk",Ugxw1JfaOwTs37cjl5d4AaABAg,2019-04-11 05:10:16,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Efunk D skin,ahhh ini loh kesenengan cewe cek my vidio say https://youtu.be/WI-4gOCami0,Ugyu51-lml-EnzLHKFp4AaABAg.8tVGvwVr-Mo8tVMOkS7IHc,2019-04-09 08:58:52,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Berita Seru,https://youtu.be/addme/MvVYFS_EAmxuDVAiY9pZBG-5Mw69wA,UgxXHMaEj6wKma4r0214AaABAg,2019-04-13 14:58:01,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,MhdSigitMubarak,"Product Eco racing ini pokok nya dahsyat banget pokok nya cocok banget untuk anda😍,produk nya pun luar biasa,, pasti dibutuhkan banyak orang,,,,dimana Eco Racing ini bisa menghemat BBM mulai dari (30 s/d 50 persen),berfungsi juga merawat dan menjaga mesin kendaraan nya secara otomatis..!!!,,,membantu Bumi terbebas dari polusi Gas CO ,dan kalo faham bisnis nya bisa membantu anda terbebas dari Riba serta dapet income tambahan puluhan juta per/bulan nya, dan juga ada program reward nya yaitu motor,mobil,rumah 1 M  dari ECO RACING ini. 

 
info eco racing:  https://sahabatsinergybillioner.com/https-sinergy-ecoracing-goberkahnoriba",Ugw-oCddJu-sgrqJwRR4AaABAg,2019-04-11 01:47:18,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Renaldi oktopiandi,Bang jangn lupa mampir ke chanel saya,UgzX6aZOVsmwxYqT3-F4AaABAg,2019-04-17 13:41:37,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Andrawan Hadi,https://moneey4click.com/184361,UgwPHgHhDxgOS1_-dTd4AaABAg,2019-04-14 02:43:07,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,MasBar 25,https://youtu.be/GnV0wdRs2X8,UgwQgR1xcHANK7w3Kqh4AaABAg,2019-04-09 15:32:31,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Sara Ria,Nih cuy cara mencetak foto di papan kayu https://youtu.be/tV_YxU0YrkE cek aja siapa tau bermanfaat a:),Ugzz7Nz-dJ5BfoWgln14AaABAg,2019-04-10 17:29:02,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,yudi alghaz,https://youtu.be/ZkrTaKV8uBQ,UgxvHgNjwT_-3u6OzK14AaABAg,2019-04-10 05:34:39,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,R A,"Hy..  Saya Nirmala musisi jalanan paling cantik.. Katanya
Suport channel aku yah..  Subscribe Makasih",UgwAqOQ0kizwfPtX6-94AaABAg,2019-04-15 02:03:03,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Dhona 8081,Yg pilih jokowi subscribe channel fauza1108,UgzykGi-qDl06PXNXY54AaABAg,2019-05-05 19:43:20,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Z. A. R channel,https://youtube.com/channel/UCOZPbfqBU83rwIWO8vzfsKw,UgyNPLxHjeX9aLZA7s54AaABAg,2021-02-03 11:30:15,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Filli Official Gaming,"https://youtu.be/-qXlLyaC9to 
Buka gan pasti ketawa challenge mendunia",Ugx2G2163BpRiMKYHtZ4AaABAg,2019-04-25 07:12:47,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Prananda Putra,https://youtu.be/KqYVS_WhNkc,UgzMjSSFIJMpepi-Gqp4AaABAg,2019-04-11 09:33:10,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Rendirahsap channel,https://youtu.be/O3P2l-MQDyA,UgwmAa-QnwzB2IrR-7x4AaABAg,2019-04-20 08:35:55,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Sahabat TV Indonesia,https://youtu.be/FHX17FitoN4,UgyxHXwUn4Xl3mhwR7h4AaABAg,2022-03-05 18:57:15,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,deded pratama,"KERJA 1 hari bisa dapat Rp.100.000!!!!

Assalamualaikum wr. wb. , bagi kalian yang nggak ada kerjaan, kalian bisa dapat Rp.100.000 dalam 1 hari, dan aplikasi ini terbukti membayar, jika kalian berminat 

CARANYA SEBAGAI BERIKUT :
1.masuk ke link berikut->http://www.newscat.com/api/inviter?code=1LwmNmGc2m&channel=default

TUTORIAL LENGKAP ->https://ain150802.blogspot.com/2019/02/cara-dapatkan-uang-gratis-dan-cepat.html?m=1

Insyaallah jika kamu serius dan niat kamu juga akan ikut sukses,aamiin",UgzS3m7xX82EwL1i71Z4AaABAg,2019-04-10 14:24:57,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,VLOGGER DADAKAN (ADIEN),"Kereennn....Fiersa besari feat Real Drum Nirvana Cover
https://youtu.be/Wp6LluVnugY",UgytaNUPdsUykxQQ4YZ4AaABAg,2020-07-18 04:37:46,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,MOHAMAD KHAERUL ANAM,"https://youtu.be/bnnzUNMJgw4
ANAK MAHASISWA WAJIB NONTON . HTI",Ugz245dbvWNXmMbZOyB4AaABAg,2019-04-15 13:12:27,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,ruok,"Brapa Umur Penonton setia = 

9 sampai 30 tahun = like
31 sampai 50 tahun=komen


Bantu suport yt aku ya temen temen aku ingin membahagiakan ke dua orang tua ku yang mau bantu yang iklas aja aku gak maksa kok semoga
Yang sudah suport sehat selalu amin

#Semoga Yang SupportSehatSelalu 
#NoNgemis


     Izin Promosi",UgyCHs12NZ2dFvx3VLt4AaABAg,2020-08-15 08:03:36,3,1,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Ecus Gaming,"Yang masih nonton bulan Agustus mana
Mampir dong ke channel ku",UgzuNt5iX51mjH0Ci9p4AaABAg,2020-08-15 13:19:41,1,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,MUR Dani,"Video ini Lebih Kenak bagi kami ACEH

https://youtu.be/Jn9rXtQvfio

#ACEH
#aceh
#kamiACEH

https://youtu.be/Jn9rXtQvfio
https://youtu.be/Jn9rXtQvfio
https://youtu.be/Jn9rXtQvfio",UgzVrnvoVwGIBCvllpB4AaABAg,2019-04-09 13:43:30,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Sigit Achmad,di tonton gaes https://www.youtube.com/watch?v=L8sZtikMgC8,Ugww4pf2vTX1bGvtEQJ4AaABAg,2019-04-16 01:49:52,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,ejakep 28,"Iniii nihhh.. youtuber senior...
yang betul betul kreatif dan cocok di panggil ""content creator""..
kek gini yang harusnya trending:"")..
Mengenyampingkan perdebatan soal pilpres.. mari kita apresiasi karya inii.. trendingkan!!!..
agar mereka yang content cerator sebenarnya gak tenggelam dilupakan oleh channel lain 🙏🙏🙏..
#salamdamai
buat gamers atau bukan..
tanpa memaksa like.. cuma mau mengatakan(promosi)
silahkan mampir ke channel aku 🙌
kalau cocok di subs silahkan.. kalau gak karna editan hp yg jelek gapapa...
thanks 🙌
#salamgamers",UgyhFaE6k05FRnmbphJ4AaABAg,2019-04-08 13:43:59,568,8,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Andi Julianto,https://youtu.be/ICOdYCL0KSI,UgwCOLfO07_fu1arQX14AaABAg,2019-04-11 07:43:34,0,1,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,UWUU project,https://youtu.be/ozMDMkNiaLY subscribe,UgxpyohsYZXhHpxLhLR4AaABAg,2019-04-19 13:43:18,1,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Leslar Entertainment IG,"Hamtaroo , Subscribe back, ya.",Ugzq5mUywwAwh7ZvUP54AaABAg.8teR9mcjxKj8tef0vrQjn4,2019-04-13 09:02:47,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,roy parta,cek this https://www.youtube.com/watch?v=cEcJquiBXqE thankyou,Ugzk7J8RjBXlrwxyUhN4AaABAg,2019-04-12 04:01:13,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,danu sa,Versi Karaokenya https://youtu.be/GV-5VRz9PlM,UgxpaNkBZ4VcB2LUJwh4AaABAg.8trdYWsv2pn8tt5yDNSJwh,2019-04-18 23:36:19,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Mohammad naufal alfiansyah,https://www.youtube.com/channel/UCjMAwYGwzunNrjJQGWt2hgA,UgzboNzZWhhmYJE1YPR4AaABAg,2019-04-21 05:31:56,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Raudhatul Jannah Tv Official,https://youtu.be/-_DBCknHt84,UgzCvYn5VzY1DG3tvMF4AaABAg,2019-04-11 15:22:13,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Dunia Youtube,https://www.youtube.com/channel/UC8h6rJzdPRIEHMv9dQYuD1Q,UgwFnUtJqC3J4KOOA4t4AaABAg,2019-04-13 06:35:22,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Cahya Apriani,"Yg masih nonton maret 2020.
Like yooo yoo yoo
@cahayaapriani follow ig woe hehe",UgwrNGkM9CT_Eka13394AaABAg,2020-03-13 03:37:01,0,0,spam
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Alfred Voldy,"Film2 Asia keren nih guys, jangan lupa subscribe ya untuk mendukung channel baru kami. Terima kasih 😄😄:
https://youtu.be/1LJYu8NxHn4",UgwalublxAswCQOgWbt4AaABAg,2020-10-10 02:34:10,0,0,spam
