Name,Comment,Time,Likes,Reply Count,Label
yaya bimaprasetya,"Mau di dalem mau diluar kampanye 01 sepi mulu, yg datang cuman pasukan nasi bungkus dan jogat joget dangdutan doang hahahaha....beda sm 02 yg dtng luaar biasa, salam akal sehat, Indonesia Menang",2019-04-08T07:49:09Z,7,0,ham
Azis Shobari,"yang menang itu pasti nomer  01, dan yang kalah itu pasti nomer 02.",2019-04-08T07:46:44Z,1,0,ham
JORD,0:53 lalu yang non-muslim yang ke GBK musti apa pak?,2019-04-08T07:35:25Z,0,0,ham
Novri Wijayanti,"Semngat Pak kita butuh Pemimpin seperti bapak, bukan Pemimpin PKI adzan aja mau dibasmi. Ngeri Amat.",2019-04-08T07:30:10Z,1,0,ham
Display Crap,si amin sengkuni,2019-04-08T07:25:29Z,0,0,ham
Aam Gaul,yg jelas prabowo dikuasai hti wahabi ..bukti penari rattoh jaro batal tampil karna dilarang sama pentolan wahabi,2019-04-08T07:25:05Z,0,0,ham
Edit Edit,"Layaknya komentator bola, cm bisa komentar. Main ngak bisa tpi sok hebat nih komentator...",2019-04-08T07:20:31Z,0,0,ham
Gukmin Suling,"wes ngomongo sampek muruh ,,q raa percoyp blasss,,",2019-04-08T07:18:55Z,0,0,ham
heros tv,pidato pak prabowo berapi api jadi teringat bungkarno broo👍,2019-04-08T07:14:56Z,0,0,ham
dimm,"Pak Prabowo tidak memberi uang, nasi bungkus,sembako kepada pendukungnya, malahan dia yang di beri sumbangan oleh pendukungnya,bukan kek si doi hohohohohoho",2019-04-08T07:12:56Z,4,0,ham
widiasih berkah,Yang pasti JOKOWI AMIN PASTI MENANG 01 APRIL 17,2019-04-08T07:11:59Z,9,0,ham
Dayono Penot,Prabowo emang kocak.  Pantes jadi pelawak. .  gak pantes jadi pemimpin,2019-04-08T07:11:50Z,0,0,ham
Dayono Penot,Aku dukung Prabowo .  Tapi nyoblos tetep jokowi,2019-04-08T07:05:19Z,0,0,ham
adhitya perdana,"isinya gak mutu, cuman maki maki doang tanpa solusi tanpa program, pake bhs inggris sama aja kayak degradasi bangsa sendiri.",2019-04-08T07:02:26Z,0,0,ham
T h e 0 T h e 0,0rang Prag0s0ng Perutnya Buncit2 Kenapa yaaa...??,2019-04-08T07:02:05Z,2,1,spam
Robby Jpr,"C. R0NALD0 T h e 0 . Itu ciri2 lemak darah (trigrisedira) artinya ini bukan kemakmuran,.. bisa membuat stoke. Hati hati.",2019-04-08T19:42:27Z,0,,spam
Grimeildine Risti Farrah,Yaallah jauhkan indonesia dari perpecahan sesama manusia🙏,2019-04-08T06:56:29Z,0,0,ham
urang sunda,"WOW GBK PUTIH SEMUA...
MAKANYA NANTI TANGGAL 17 APRIL JANGAN LUPA COBLOS YANG BAJU PUTIH .

ALLAH HU AKBAR.",2019-04-08T06:42:48Z,2,0,ham
farid wajdi,"Dimana mana pendukung 01 banyak di Alam ghoib, dan 02 banyak dia Alam nyata",2019-04-08T06:41:01Z,0,1,ham
adhitya perdana,"ga da waktu buat gitu gituann bray, nanti tgl 17 baru keliatan",2019-04-08T07:03:39Z,0,,ham
Muhammad Ali,wah klu gak jadi tgl 17 april  setres ini wowo,2019-04-08T06:34:30Z,0,0,ham
Aulia Muti,"Sebagai rakyat kecil yang merasakan kenaikan BBM, kenaikan Listrik dan bahan pangan yang mahal, Gabah petani yang susah jualnya karena terlalu murah padahal berasnya mahal. saya tetap memilih jokowi pulang ke solo dan prabowo sandi untuk memimpin bangsa dan NKRI menjadi adil makmul. Semoga suara rakyat kecil ini bisa menjadi inspirasi bagi kita semua bahwa Indonesia sedang dalam keadaan sakit. Tol Mahal katanya infrastruktur mari gunakan akal sehat.",2019-04-08T06:32:12Z,0,0,ham
Andy Gina,Mau prabowo mau jokowi ttep toh cari uang sendiri .. mau siapapun yg penting amanah jujur gak bnyak kartu gak banyak janji .. buktikan saja ribeet amat,2019-04-08T06:28:59Z,0,1,ham
#kElViN,"setuju brother , itu semua kembali pada diri kita masing2 .",2019-04-08T06:46:47Z,0,,ham
Muhammad Ali,"di bayar berapa ia pendukun""nya ini habis duitnya kalian wowo klu kalah nanti baru nyinyir kalian",2019-04-08T06:27:37Z,0,0,ham
Harry Hermansyah,Mari selesaikan dibilik suara aja.....,2019-04-08T06:25:05Z,0,0,ham
Pahala Baringbing,"22:30 menghardik pendukung
23:34 agak ""goyang""
39:36 koruptor mau dikasih pensiun",2019-04-08T06:20:16Z,6,5,ham
Leli Uliana,@Dian Heryadi bukan sarkas nih bego di debat aja dia membenarkan korupsi biar cm dikit  lol bego ga tuh capres lo?,2019-04-09T06:03:32Z,3,,ham
Dian Heryadi,"@Slice of Humble Pie gapapa ngambil, asal dikit😊",2019-04-09T03:50:08Z,0,,ham
Pahala Baringbing,@Slice of Humble Pie ini bukan sarkasme. Dulu waktu di debat capres wowo bilang korupsi klo dikit ya gpp...jadi masih sejalan. Ngelesmu ga banget. He..he..,2019-04-09T03:45:26Z,3,,ham
Slice of Humble Pie,ngerti sarkasme gak pak?,2019-04-09T03:35:56Z,0,,ham
Dian Heryadi,Udah korup di kasih bekal juga wkakakakakk,2019-04-08T18:41:03Z,1,,ham
Noviani Rangga,"Kamu itu yg ndasmu wowo,, pidato sakit hati, pidatonya kayak preman,,stress. Capres koq gini bahasanya .lama lama nih wowo masuk RUMAH SAKIT JIWA lagi.",2019-04-08T06:19:23Z,21,4,ham
ERNA CAYOO,Tar yg ada stroke tu doi,2019-04-17T05:37:11Z,0,,ham
Jeje,Bacotlu,2019-04-12T03:41:31Z,0,,ham
teguh prayitno,Gua Ja mules dengar kata2 Prabowo. Kya orang ngk sekolah aja.,2019-04-11T15:48:37Z,1,,ham
Abisali Endik Habiburrahman,Mak mu cebong,2019-04-10T13:46:54Z,0,,ham
Theofilus _ns,Programnya mana pak?saya 1 jam lebih dengar kampanye bapak pingin diyakinkan dan diberi program yg jelas utk 5 tahun ke depan yg lebih baik..bukan ditakut2i kyk gini..anda hanya mengumbar emosi dan kegeraman sendiri,2019-04-08T06:13:23Z,0,0,ham
Asmr mukbang yummy eating very delicios 🤩,"kalau cnn rata2 pasti pendukung 01, subscribers nya aja 2jt lebih byk banget, ga ada seberapanya sama subscribers milenial ingusan kaya sabyan, ricis apalagi atta halilintar paling juga berapa, jd penasaran.",2019-04-08T06:08:20Z,0,0,spam
Hendi Rohendi,Itu GBK orng dari daerah2 bkn 1daerah Yy pling itu yg plih dia,2019-04-08T06:04:33Z,0,0,ham
Farhan Naufal,"Kalau jadi presiden Indonesia kayanya harus seperti ini dulu :

- Pedoman Al-qur'an dan Hadis (kalau beragama islam) 
- Pedoman Undang Undang dan Pancasila 
- Sholat Lima Waktu (kalau beragama islam) 



iyakan 😀😊",2019-04-08T05:58:53Z,0,3,ham
Mama Yayat,"@Farhan Naufal @Sama saya juga nggak tahu, cuma yang diherankan penduduk negri ini mayoritas muslim, namun mengapa akhir2 ini, hoax, hujat menghujat, hina menghina, playing victim; dan fitnàh seperti telah menjadi sesuatu yang halal.",2019-04-08T06:52:40Z,0,,ham
Farhan Naufal,"Mama Yayat Kalau itu sih gak tau, soalnya presiden pertama sampai sekarang masih beragama islam",2019-04-08T06:30:55Z,1,,ham
Mama Yayat,Kalo bukan beragama Islam nggak boleh jadi presiden ?,2019-04-08T06:28:02Z,1,,ham
Stembeker back Stembeker back,"Selamat  sore adik2 ku semuanya yang masih duduk di bangku TK  Nol  kecil  Anonymous Indonesia  😆😆😆   ""👑""",2019-04-08T05:54:18Z,0,0,ham
Haram Jadah,Sampai hari saya msh tetap mendukung prabowo tp hny sampai tgl 16 april saja 17 april nya saya mencoblos pak jokowi,2019-04-08T05:41:03Z,0,0,ham
JANHERDIANTO DAMANIK Damanik,siapa pun yg terpilih nantinya menjadi presiden indonesia. semoga bisa membawa bangsa ini kearah yg lebih baik lagi. menjadikan rakyat indonesia makin sejahtra.,2019-04-08T05:36:53Z,0,0,ham
Nurhidayah Nurhidayh,"02 mantap🙏✌️,negara khilafah, I love you Allah ,yarasullullah😍💓",2019-04-08T05:31:35Z,0,0,ham
hello novabya,Gue berasa diomelin pa wowo😂,2019-04-08T05:27:47Z,14,0,ham
Mxi Mxi,NYUNGSEPPP,2019-04-08T05:25:03Z,0,0,spam
daum m Totong,Oalah cuman 1 juta heee he he,2019-04-08T05:22:38Z,0,0,ham
Feri Panjul,"visi misi nya ga jelas nyinyir doang , pak jokowi aja ah udah jelas kerja nyata .01 aja 😎",2019-04-08T05:22:32Z,8,1,ham
Agus Kurniawan,Lu yg ga ngerasain susahnya negri ini,2019-04-26T12:39:42Z,0,,ham
Juliana Ibrahim,Gak usah di tonton klu gak suka ☺,2019-04-08T05:19:34Z,0,0,ham
SedenkzProject,"Jokowi wae lurd
Jokowi wae
Ojo liyane
Ojo liyane
Ojo liyane!!! ☺",2019-04-08T05:18:20Z,0,0,ham
pak eko,"Lha  SBY dan Rizieq ko di lupakan sih,gak bener nih",2019-04-08T05:14:17Z,0,0,ham
Taya Sutarya,"Pa prabowo ga nyadar kalau ekomoni indonesia makmur 
Bukti nyata rakyat bisa memberi uang langsung berarti ekonomi indonesia sekarang makmur kl rakyat miskin  mana muNgkin bisa ngasih uang tunai ke pa prabiwo",2019-04-08T05:13:15Z,0,1,ham
Glaive Paw,Ekonomi makmur ndasmu,2019-04-08T10:59:04Z,0,,ham
Kendedes KOTA,"tidak ada Tuhan selain Allah,,, msh aja kbiasaan sebut Tuhan",2019-04-08T05:07:25Z,0,0,ham
Shohibul Huda,"Alhamduliillah ....elektabikitas pak Jokowi semakin hebat berkat pak Prabowo ,sehingga SBY kirimi surat dr singgapur   hhhhhhh",2019-04-08T05:05:19Z,0,0,ham
Sony Q,"Siapapun yg terpilih.. itu udah takdirr Allah...
 Jadi jangan klepek""",2019-04-08T05:05:00Z,0,0,ham
Hi Hi,Maka jangan  fitnah  orang  lain kalau  difitnah   tak  mau,2019-04-08T05:03:09Z,0,0,ham
Ismail ismail,"YANG PERKOSA IBU PERTIWI SIAPA YA,,???",2019-04-08T04:59:01Z,0,0,ham
Ismail ismail,"YANG KORUPSI SIAPA YA,,????",2019-04-08T04:58:30Z,0,0,ham
Wisma Nugraha,Subahanallohh calon presiden 02.. Memang pantas... Prabowo sandi pasti menang..  Aminnn yallohh,2019-04-08T04:57:48Z,0,0,ham
Hi Hi,Pidato  apa  tho  wowo  ngak  paham blas  😄😄,2019-04-08T04:57:43Z,0,0,ham
Key Ray,Saya 02,2019-04-08T04:55:25Z,0,0,ham
Ramuan Herbal Hiv Aids dan Segala Penyakit Kronis,ayo sebentar lagi tanggal 17 april 2019,2019-04-08T04:51:30Z,0,0,ham
Adii D,"17:00
Anda kalah ber kali2
Berarti anda tidak benar",2019-04-08T04:46:56Z,0,0,ham
ROSE MAY,"hadechh pidato kampanye gk mutu gk da visi misi dn program,isinya hny menjatuhkn ,melemahkan pemerintahan menjelek2an sebelah,,rakyat smkin cerdas smakin yakin dgn pak jokowi👍👍👍👍",2019-04-08T04:44:21Z,3,0,ham
Musaddiq_chanel,Cebong nonton ini pinsan..,2019-04-08T04:43:19Z,0,0,ham
dingot jaya gultom,sesak saya mendengar pak prabowo berpidato.. mungkin sdh terlalu capek ya...,2019-04-08T04:42:46Z,0,0,ham
Dewi Wahyuni,"Selalu saja cnn ini memojokkan pak prabowo. 
Bikin judul gak ada yg adem.",2019-04-08T04:41:48Z,0,1,ham
febriansyah chaerudin,"Gimana mau adem neng.... isi pidatonya ngejelekin orang terus, ap di benarkan dlm agama islam, menggunjing saja dosa hukumnya apalagi terang2an seperti ini, sama saja mengajak masyrakat tuk menghujat.",2019-04-08T14:56:49Z,0,,ham
Asep Kurniawan,Metro tyfu Wkwkwkk,2019-04-08T04:41:20Z,0,0,ham
Ridwan Blackbanner,Hati2 yg suka fitnah 02 nanti allah s.w.t murka di azab musnah massal pula...semoga tidak amin,2019-04-08T04:39:16Z,2,1,ham
Livia Anggraini,"Ridwan Blackbanner 02 juga suka fitnah 01. Sebenarnya kedua kubu sma"" fitnah. Sama"" juga nyevar hoax",2019-04-10T14:43:42Z,0,,ham
Mint Forever,"Kalau mau prediksi mana yang menang saat pemilu nanti, jangan di lihat dari banyaknya massa yang datang saat kampanye, tapi lihat dari hasil survey independent, karena itu ilmiah dan sesuai pengalaman gak jauh beda dengan hasil pemilu sah. Jadi pak de Jokowi sekarang sudah senyam senyum lihat tokoh2 02 yang membanggakan banyaknya massa yang datang ke GBK ini.",2019-04-08T04:38:27Z,0,0,ham
Mint Forever,"Kalau mau prediksi mana yang menang saat pemilu nanti, jangan di lihat dari banyaknya massa yang datang saat kampanye, tapi lihat dari hasil survey independent, karena itu ilmiah dan sesuai pengalaman gak jauh beda dengan hasil pemilu sah. Jadi pak de Jokowi sekarang sudah senyam senyum lihat tokoh2 02 yang membanggakan banyaknya massa yang datang ke GBK ini.",2019-04-08T04:38:19Z,0,0,ham
TOMODACHI CHANNEL,"01 atau 02??? ORANG JEPANG MEMILIH 

PEGEN TAU BAGAIMANA PENDAPAT DAN PILIHAN ORANG JEPANG TENTANG CAPRES DAN CAWAPRES??? SILAHKAN KUNJUNGGI CHANNEL SAYA TOMODACHI CHANNEL",2019-04-08T04:36:04Z,0,0,ham
yatman patiwara,Itu mic cuma pajangan doang ya...,2019-04-08T04:32:15Z,0,0,ham
Pandu Putra,Kampanye kok begitu,2019-04-08T04:32:08Z,0,0,ham
Pengamen Naik Kelas,Kayak nya menang ini 02,2019-04-08T04:30:14Z,0,0,ham
Gita alexsa,Pidato Ky mau ngjkin perang mlawan Isis 😀😁😀,2019-04-08T04:29:47Z,0,0,ham
Bengkel Mono,"Arepo Prabowo arepo Jokowi sg dari presiden sok emben paling-paling aku Yo panggah ngarit. Ngopi ngopi disek luuuurr.,, Ben ora steepp!",2019-04-08T04:29:26Z,0,0,ham
dinoco jpn,"Nonton om wowo kok lebih seru ketimbang nonton panji pragiwo ya klo nonton ini ada gemes""nya gitu😄😄😄😄😄",2019-04-08T04:27:49Z,4,0,ham
Sigit Suryono,"Jokowi like ☝️
Prabowo dislike 👆",2019-04-08T04:26:06Z,5,0,ham
doro 0209,jadi yakin prabowo sandi menang 17 april 2019  @@ @ @ @,2019-04-08T04:26:04Z,1,0,ham
Saliman,Kasian banget 😢😢😢,2019-04-08T04:17:54Z,0,0,ham
silas noya,No 01 jokowi-Ma'ruf tetap pilihanku...,2019-04-08T04:16:41Z,4,1,ham
pratama yanarogyana,2,2019-04-09T16:30:02Z,0,,ham
Kampret Setan gundul,"pendukung 02 munafir eh salah munafik 😂😂😂capres gak ada prestasinya kok dibangga2kan, mau dibawa kemana dinegara ni..klau prabowo jadi rakyat kecil dicekik kelaparan. kubu 02 haus kekuasaan, ditipu secara pelan2 gk terasa para pendukungnya. sadar woy 😎😎😎💪💪💪",2019-04-08T04:08:02Z,4,2,ham
D-TV,"Tapi pakdhe malah pilih mbah mbah, cuma demi menarik suara.. populer ga papa sih asalkan juga harus menimbang dr sisi kapabilitas wapres menjalankan tugas bahkan dr segi kesehatan fisik",2019-04-10T09:26:10Z,0,,ham
D-TV,"Kalo presiden cinta rakyat  pastinya pilih wakil yang sehat bugar, bukan tua renta..kan nantinya diajak kerja keras bangun negara",2019-04-10T09:24:58Z,0,,ham
Nur Aminah,ngomong opo sih?????,2019-04-08T04:04:57Z,0,0,ham
Soya Messakh,"Lanjutkan 2 periode.......yakin 01 menang....
Orang cerdas pilih 01☝☝☝",2019-04-08T04:03:19Z,3,0,ham
chitose hatakeda19,Dan akhirnya rakyat juga yg mecat Prabowo 🤣🤣🤣,2019-04-08T03:54:47Z,17,0,ham
Israel Palestina for Jesus,"Pertanyaan bagi 02, klo bisa Pak Jokowi bertanya langsung ke kubu 02, ""Apabila kalau 02 kalah apa bisa menerima dgn lapang dada?"" Jgn nanti klo kalah buat rusuh. Klo 01 kalah, sya yakin legowo.",2019-04-08T03:54:46Z,6,0,ham
Nur Aminah,Pidato yg nggak jelas,2019-04-08T03:53:43Z,1,0,ham
Rely Nurisma,"Semoga prabowo menjadi pemenang di pemilu 2024,",2019-04-08T03:49:07Z,1,0,ham
Mahari 99,"Lebih mirip unjuk rasa daripada kampanye.. Isinya jg masa 212 semua, haduuh. . .",2019-04-08T03:48:29Z,3,0,ham
sigarung,gw d kantor gk suka sm org yg suka jelekin org lain walaupun orng lain itu bnyak salah..,2019-04-08T03:41:39Z,0,0,ham
Mobile L,lebih lucu dari stand upnya yudha keling :v,2019-04-08T03:38:37Z,0,0,ham
Nur Aminah,"semoga Prabowo menjadi presiden ke-2019 di Haiti atau dimanapun terserah tinggal pilih, yang penting bukan di Indonesia",2019-04-08T03:35:00Z,1,1,ham
Glup Joyo,Nur Aminah 😂,2019-04-11T07:36:38Z,0,,spam
Tony Ros,"Biarkan mereka senang sekarang tapi nanti setelah tgl 17 April, mereka akan.........😫😫😫",2019-04-08T03:34:24Z,0,0,ham
Romy Taroreh,Point Pidatonya apa yah..?,2019-04-08T03:34:11Z,0,0,ham
Andi Afriadi,01 ttp dihati,2019-04-08T03:33:10Z,0,0,ham
Zaimy Bachtiar,"Itu bukan pidato visi misi seorang CAPRES,,tapi melecehkan kinerja pemerintahan saat ini,, astagfirullah  pa wowo,, pa wowo jadi CAPRES kok seperti itu ya prilakunya🙁🙁",2019-04-08T03:32:46Z,10,4,ham
NOVAL FIRMANSYAH,terbukti sekarang yang terbaik menang hehe,2020-10-29T09:45:15Z,0,,ham
Zaimy Bachtiar,"@New Primadona bisa dampak pecah belah rakyat klo bgtu,, bukannya pemersatu baNgsa,,,, 😀😀",2019-04-08T16:44:03Z,0,,ham
New Primadona,Itulah politik brow namanya politik itu g ada yang tidak kejam klu politik terlalu lugu  cuman jd guyonan ....,2019-04-08T13:11:20Z,0,,ham
Vidari Avriyanti,"Zaimy Bachtiar iya betul, isi pidato tuh harus nya menjelaskan visi misi dia bukan malah menjelekkan atau melecehkan",2019-04-08T12:31:22Z,0,,ham
Qwer Qwrt,Maaf ak  ttp jokowi ☝️☝️☝️❤️ ❤️ ❤️ ❤️ 😁😁😁😁😁,2019-04-08T03:27:07Z,0,0,ham
Meme Formosa,"Iku bpak prabowo bisa baca ngk c,,?
Kya masih ngeja apa lgi sesak.nafas ea 😃😃✌",2019-04-08T03:25:59Z,0,0,ham
fan base,"Adek ne ""businessman"" wakil ne ""businessman"" yg wis habisin triliunan, pendukung ne ""preman"" .. jadi opo nkri kalo sampe dipimpin arek arek edan ..
Yo wis lha .. Ayo mari kita rame rame dukung Nol 👆 .. tapi Tgl 17 April nanti ayo rame rame COBLOS Nol ☝️
Yg se7, Like👍
Yg ora se7, Coblos Nol ☝️",2019-04-08T03:18:59Z,0,0,ham
Gester Bringin,Ttp dukung jokowi,2019-04-08T03:18:27Z,0,0,ham
Herwin,"Iyo wo iyo, suaramu elek men to wooo, kandani ko'",2019-04-08T03:17:49Z,0,0,ham
Herdi Yawan,"Wo wo ,,,tolong bertobat lah ya .",2019-04-08T03:14:40Z,0,0,ham
yatman patiwara,Pasti pidatonya UUD/minta sumbangkan,2019-04-08T03:12:16Z,0,0,ham
Eka Pribadi,Saya..hadir ko blm di sebut..curang. Ni prabohong.,2019-04-08T03:12:13Z,0,0,ham
Rafriki Debi,"semoga cacian, olok""an, umpatan dn sejenis kpd pak prabowo, menjadikan beliau semakin lebih baik. dan allah swt semakin mengangkat derajat beliau, amiin.
kpd pendukung  prabowo sandi, lbh baik kita mendoakan PAS drpd melawan perdebatan.
👆👆👆",2019-04-08T03:10:00Z,1,1,ham
kylai Chanel,aamiin,2019-04-08T03:13:43Z,0,,ham
Eka Pribadi,Ahh..ngomong ajah masih kagok...itu..alumni 212 doang..wkwkwk.,2019-04-08T03:03:27Z,0,0,ham
Cleopatra Mahadana Rajendra,"Salam 2 jari......mudah""an pak Prabowo Subianto dan Sandiaga Uno menang di tanggal 17 mudah""an Allah SWT meridhoi do'a kita semua nya...... amiiiiiiin Yarobbal'alamiiiiiiiin.......pantang pulang sebelum menang......",2019-04-08T02:57:35Z,0,0,ham
shela warinem,Lama2 kayak nontok musuhnya film susana,2019-04-08T02:57:20Z,0,0,ham
Rifwan Hamidi,mantul akal sehat,2019-04-08T02:57:07Z,0,0,ham
henry wijaya,bisanya cuma nyinggung 01 doang bukti in aja tanggal 17 april!,2019-04-08T02:52:57Z,0,0,ham
CLA digital,Ttp pakdhe jokowi yg udh terbukti..daripada main uji.,2019-04-08T02:52:51Z,1,0,ham
cryTHINK,ada sempAk merah tu pojok kanan bawah 😆,2019-04-08T02:47:24Z,0,0,ham
Gio Saintio,Saya melihat bendera Palestina.,2019-04-08T02:42:46Z,0,0,ham
Pioner Generation,"kita sudah ada yang MA'RUF kenapa harus yang MUNGKAR

#01 DUA PRIODE",2019-04-08T02:38:54Z,54,2,ham
Amri Asegaf,Liat tuh video abu janda di gbk😁😂😂🤣tanpa nasi bungkus tapi ga tau nya rebutan nasi kotak😂😂ga ada mobilisasi kader partai tapi pake kaos seragam ...dri mana kalo bukan dari kader partai😂🤣🤣prabowo mana ada pake seragam di gbk pake pakaian muslim semua,2019-04-16T23:40:09Z,0,,ham
Fakhrur Rosi,"Pioner Generation amal ma'ruf nahi mungkar, 2 periode aamiin",2019-04-12T03:49:25Z,0,,ham
K-CONG BONEK 096,02 makin mantap,2019-04-08T02:31:55Z,1,0,ham
Muhammad Farid,Mantap Prabowo Sandi 💯% #02,2019-04-08T02:28:22Z,2,0,ham
Apoyplay,Berapi api.. Nanti jg kebakar sendiri.. Kita lihat aja... Kebakar karna kalah.. Hahahahah,2019-04-08T02:27:53Z,0,0,ham
Hijau Daun,"Walaupun pendukungnya mbah wowo terlihat byk,,tapi hati kecilku ttep yakin bhwa pda akhirnya ttep 01 yg akan kembali memimpin bangsa indonesia nanti,,,krna insya allah,,allah sudah memilihkan org yg tepat buat bamgsa indonesia yaitu beliau bpk jokowi yg sangat terhormat👍👍👍👍👍,,",2019-04-08T02:27:42Z,0,0,ham
Yuya Clp,"Wah capres koq bilang ""ndas mu"".......?",2019-04-08T02:25:20Z,4,0,ham
jes darwis,Halah...gak rahasia umum...mereka datang ke GBK karna di bayar 1 orang 50 ribu dan nasi bungkus semua partai begitu..coba gak di bayar gak mau datang....🤣🤣🤣,2019-04-08T02:24:37Z,0,0,ham
andi rezky,17 april 2019 hari  tersungkurnya capres sombong,2019-04-08T02:23:00Z,44,8,ham
irdzi,@Cuplikan Punya saksinya di MK pun malah ngelawak,2021-11-07T14:16:50Z,0,,ham
Cuplikan Punya,@Akhmad Shidiq presidenmu aja enggak presiden kami hehehe . Dsini km doang yg bilang pk prabowo bakal jdi presiden semua mayoritas berdoa yg curang akan kalah . Sekarang yg kalah siapa sempat minta di hitung ulang hasilnya pemilihan eh waktu di hitung ulang malah lebih kecil presentasinya . Malu gak malu gak malu bgt,2021-07-08T17:57:03Z,0,,ham
Kalandra Ari,@Akhmad Shidiq jadi menham..kwkwkwkw,2020-10-10T12:53:58Z,0,,ham
Evan,@ultramen bertopeng wwkwkwkwk,2020-10-07T01:29:17Z,0,,ham
ultramen bertopeng,@Akhmad Shidiq udah kalah ini dari masa depan,2020-10-04T15:38:25Z,1,,ham
Iggins Wiggins of Andrew,@Akhmad Shidiq orang serakah yg haus tahta kekuasaan gk akan pernah mimpin RI,2019-04-09T08:50:43Z,2,,ham
Akhmad Shidiq,"Kalem gaes .. jngn panik.  Pak prabowo sebentar lagi jadi presiden kalian.. 
Do'a itu yg bagus2. 

Katanya ndk boleh tebar kebencian dan fitnah.. 

Lah kalian sendiri begitu do'anya. Hadee...",2019-04-09T07:51:23Z,0,,ham
Iggins Wiggins of Andrew,AMINN YAROBBAL ALAMINN,2019-04-08T18:14:22Z,0,,ham
Deon Azka,semoga CNN indonesia...ga kaya MEtro TiVu yang menjilat demi presiden prodak pencitraan .. semoga masih di jalan yang netral...bukan jalan yang sesat seperti metro TiVu,2019-04-08T02:21:53Z,1,1,ham
yatman patiwara,"Deon Azka semoga CNN bisa ngeprank kemenangan prabowo,kaya tahun 2014 di prank tv one 😀",2019-04-08T04:28:57Z,0,,ham
Santri Mbelink,Dagelan 😂😂,2019-04-08T02:19:38Z,3,0,ham
Zilong Maszilong,Siapapun presiden indonesia semoga indonesia semakin majuuu tentram damay aman dan paling prah Hoakzz setan2 yg ada di indonesia,2019-04-08T02:11:01Z,0,0,ham
Abdul Hamid,Bissmillah insyaallah 2019 ganti presiden Aamiiiinnnnn terimakasih atas doanya Aamiiiinnnnn prabowo sandi presiden dan wakil presiden terpilih 2019 dan seterusnya Aamiiiinnnnn ya Allah,2019-04-08T02:04:15Z,1,0,ham
Ridwan A,"FIKS ..
SAYA TERTARIK KN KOMENTAR NYA.....

Kebanyakan para cebongers yg kepanasan.. 
CNN stasiun kebaran nya metro tv..
Kwkwkwkww
Kwkkwwwwkwk",2019-04-08T02:03:22Z,1,0,ham
ABAREX,"Kubu 01 & kubu 02 tetap rukun ya.. pilihan boleh beda, Kesatuan tetap harus dijaga",2019-04-08T02:02:42Z,0,0,ham
DITLANTAS POLDA JAMBI,"Sedari dulu,,, sebagai manusia,,, di ajarkan kepada kita semua,, bantulah orang orang susah, miskin, anak anak yatim piatu, .... berkah nya akan luar biasa,,, kalo orang kaya yang disumbang dan dibantu, yang akan menyumbang dan membantu orang miskin, tidak mampu, anak yatim piatu siapa..?????",2019-04-08T02:01:00Z,1,0,ham
putu warok farm,Dislike   ajaaaaaaaaaa,2019-04-08T01:59:23Z,1,0,ham
vitrie opay,Kok di potong2 video nya.. padahal lg seru nonton nya. Gk sesuai judul.. salam 02 👆👆👆👆,2019-04-08T01:53:06Z,1,1,ham
Iggins Wiggins of Andrew,isinya bullsht gk ada gagasannya wkwkw seru jadinya isinya materi standup,2019-04-08T18:23:15Z,0,,ham
Wawan Hermawan,"Tetep lanjut 2 periode like 👍
Pulang ke solo coment....!!!!",2019-04-08T01:46:57Z,0,1,ham
kylai Chanel,pulang lahhhh 😂,2019-04-08T03:10:44Z,0,,ham
Yoga Putra,Wkkk orasinya selalu bikin perang..,2019-04-08T01:45:54Z,1,0,ham
Yuriko & Yurika,TeTEp JOKOWI aMin like donk,2019-04-08T01:40:48Z,5,0,ham
Neni Ramli,Visi misi mu apa pak udah lah jangan saling menjelek kan semoga rakyat Indonesia maju itu yang di butuh Kan dan rakyat semua mempunyai pekerjaan kami yang TKI juga segera bisa pulang dan mempunyai pekerjaan jangan hanya janji2 tok kita butuh pekerjaan dan butuh membiayai keluarga kami.,2019-04-08T01:39:07Z,0,0,ham
lucky payprint,"salut untuk bapak prabowo ,,, semoga pa jokowi dua periode ,, amin",2019-04-08T01:36:22Z,2,0,ham
joe Sidiq,Yg  komen  nyinyir  pasti  cebbbb  cebbb      kalaemmm  ya    kita  damai  gak usah  nyinyirr     akal sehat  pasti 02,2019-04-08T01:36:00Z,0,0,ham
Denny Andrya,wis wayahe.. keinginan rakyat akan perubahan tdk terbendung lagi.,2019-04-08T01:35:36Z,0,0,ham
Micky and the Gank,"Belum pernah saya ngeliat kampanye akbar yang memecah gini. Benar2 kampanye devide et impera!!! Ngeri sekali. Akan saya mantap suara saya dan keluarga besar saya untuk coblos 01. Kalian smua yang 01, rapatkan barisan. Selamatkan Indonesia, coblos 01. Kalian smua, kalian yang 01, komentar sini. Mari saling dukung dan menguatkan niat kita!!! Hidup Indonesia, coblos 01!!!!!!",2019-04-08T01:35:24Z,0,1,ham
Glaive Paw,"Beliau muak dgn politik kebohongan jokowi, jokowi hanya bisa memanipulasi data, membohongi rakyat, dan planga plongo doang",2019-04-08T11:05:16Z,0,,ham
Roland Novaldy,Di goblokin secara halus wkwk,2019-04-08T01:35:02Z,4,0,ham
