Video_Id,Tittle,Name,Comment,Comment_Id,Time,Likes,Reply_Count
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Ina Damayanthie,"hendro popeye emang bener susah ditangkep nya, karena korupsi ada di kalangan pemrintahan... artinya pemerintah tumpul trhdp ham dn korupsi... lihat BLBI di era megawati... tumpul smpi skrg... LRT 500M pun pasti sm luput dr rezim ini... kt berbeda pilihan tp kpla ttp dingin ✌",UgzRjbkx8tt65Mvx0vR4AaABAg.8qICVrX1qmP8qKLe0nGhsg,2019-01-20T12:46:31Z,0,
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,popeye channel,"Kl g da bukti dan data yang benar susah di tangkep neng kl cuma berdasarkan tuduhan semata,.. tpi kl mantan koruptor yg sudah masuk penjara di jadi kan CALEG lagi,. Nah itu yg tambah parah, mengulang kesalahan ke 2 kali namanya,. 😁😀😂",UgzRjbkx8tt65Mvx0vR4AaABAg.8qICVrX1qmP8qK95Tw-KYh,2019-01-20T10:56:49Z,0,
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Ina Damayanthie,hendro popeye parah ya mas... klo pejabat skrg aja korupsi paling top di pdip.. tp pd diem aja tuh pemerintah... koalisi p jusuf kalla sdh SOS.. 500M untuk LRT 1km... hadeuuuuhh parah jokowi kuuhh....,UgzRjbkx8tt65Mvx0vR4AaABAg.8qICVrX1qmP8qJvAgt5mjr,2019-01-20T08:46:27Z,0,
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Aceng SN,Cukup sampai disini ;((,UgyTO45l6zKw2Z9t4zF4AaABAg,2019-01-19T16:39:52Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Mat Amat,"Alhamdulillah korupsi nya cumak sedikit
Lanjutkan pak boss",UgxMKZDDjmvc05BPnsl4AaABAg,2019-01-19T16:25:59Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,uswatun khasanah,misal mantan korupsi masih boleh mendftar jadi caleg. terus SKCK buat apa dong pak?,UgyitcrhBfyxJuN3tnN4AaABAg,2019-01-19T16:20:59Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,pikacu 009,Prabowo sandi  is the best ❤❤❤❤❤❤,UgwECmtotukPpalo8J54AaABAg,2019-01-19T16:19:15Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Sahnup 3112,01 menang 02 nyunsep,UgwXrEb3UQxLlsgxS0B4AaABAg,2019-01-19T16:09:19Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,sissy lien,"Prabowo kurg wibawa cara bicaranya ky gk jls gk nymbung gk sinkron ...,tadinya 02- pindah ahh ke 01..",UgyunotYfKXIEjkzI4F4AaABAg,2019-01-19T15:29:27Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Muhammad Iqbal Alhafiz,Prabowo pasti menang,UgzOMoSdqihJNAL8CYJ4AaABAg,2019-01-19T15:26:57Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,jordan morin,Papua 100% pilih jokowi,UgwOAMr12rw_A-jttft4AaABAg,2019-01-19T15:24:05Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Aditia Aditac,Rakyat yg memilih,UgwboIEApnUwPv6f6394AaABAg,2019-01-19T15:13:26Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Masterina Rahmadya,"Yaampun udah sih gausah debat ayo pilih ini pilih itu, namanya pemilihan kaya gini, pendapat kalian kalian keep aja gausa bilang sana sini... Biar apa?",UgwmSPyeLszN84lZ5Pp4AaABAg,2019-01-19T15:13:17Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Aditia Aditac,"Jangan pilih presiden yg sombong
Bukti yg perlu",UgwyPKkWFi6u5GrcUiB4AaABAg,2019-01-19T15:11:21Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Diana Asdianasaragih,jgn ngomong ajaa donk!! klo bisa yg korupsi itu di bunuh mati. biar gak meningkat!!,UgyCIcWZXv5PMOSxrCh4AaABAg,2019-01-19T15:05:29Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,De Du,Prabowo asal.mangap ajh klo bicara tdk di pikirkan lgi,UgzktJEUXSX1b7DN37J4AaABAg,2019-01-19T14:58:04Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,aliyah Putri,cannel metro tipu,Ugy8t-buXRjgzGlNoWl4AaABAg,2019-01-19T14:50:44Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,nana 7997,Panas dinginn,Ugyx_Bho1DFxo186xXJ4AaABAg,2019-01-19T14:28:56Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Nur Aisa,kok gini yaaa😭😭..pengen deeh. .pejabat korupsi di hukum potong tangan🙌,UgxueP7yxYCiU-akZex4AaABAg,2019-01-19T14:28:42Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Ben,"semoga prabowo kepilih dan Indonesia di jarah oleh penjabat* koruptor korupsi 

bodoh aja kalau rakyat pada pilih prabowo, prabowo udah kasih peringatan masih di pilih ya bener* goblog",UgzwsRCQjxnXhhpNuYF4AaABAg,2019-01-19T14:24:31Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Ririn Novianti,"Sy bnr2 trsexum simpul mlhat video ini 😏 , cma mw blg ""astaga"" 🤦",Ugy_iqubNVYjkdLL5RZ4AaABAg,2019-01-19T14:15:01Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Adrian Sukarno,01,Ugw0Hy2NXBpu19R3e614AaABAg,2019-01-19T14:10:28Z,3,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Reza putri geni,Gak ada calon lain yg lebih menjanjikan gitu?,UgyY6fp6yvFK_1b4uqh4AaABAg,2019-01-19T14:06:57Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Yosef mansen Sado,"sukses sllu bapak jokowi
NTT sllu mndukungmu
is the best
bapa jokowi tidak sombong
yah tuhan mudahkanlah jalannya amin
tuhan yesus jaga bapak jokwi😍😍😍",UgxA1j_mj_vK2UK8qDV4AaABAg,2019-01-19T14:01:59Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Yosef mansen Sado,"sukses sllu bapak jokowi
NTT sllu mndukungmu
is the best
bapa jokowi tidak sombong
yah tuhan mudahkanlah jalannya amin
tuhan yesus jaga bapak jokwi😍😍😍",UgwWtYYWSd68VCwnT9Z4AaABAg,2019-01-19T14:01:58Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,brambang lekonthet,Ak tetep jokowi pokok e,UgyUra3flDWwEHMG-qB4AaABAg,2019-01-19T13:58:02Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Radius Putrawansah,"bismillah.02, INSYAALLAH",Ugy1n6hTkX1jbUSLq2F4AaABAg,2019-01-19T13:52:22Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Eka Permadi,Prabowo menang,UgzX3JCiTkcj8nXDPzN4AaABAg,2019-01-19T13:43:41Z,14,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Feri Prasetyo,Mungkin masih kurang korupsinya..  Mangkanya di calonkan lagi.   Pak prabowo gimana ce.....     Di luar negri korupsi dihukum mati loch pak  koq indonesia di calonkan lagi.....,UgwmMTXs-u4Vu2q6KYd4AaABAg,2019-01-19T13:41:33Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Sigit Gunawan,jokowi menang,Ugwyjd9HQb7y_j_lbtt4AaABAg,2019-01-19T12:51:17Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,terry pratiska,"Orang yg kerjanya nyata kelihatan hasilnya dibilang pembohong
Eh giliran pembohong besar katakanlah bapak Prabowo didukung meski Uda buat salah berulang kali dengan kasus hoax yg sama.
Wooiiii situ sehat ????",UgwzwCsR4S99EQCw6S94AaABAg,2019-01-19T12:51:13Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,eneng khoiriah,Joko kepanasan 😂,Ugykmw4fW1xpaeuvYcx4AaABAg,2019-01-19T12:51:10Z,1,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,abi ziaulhaq,??,UgxUdt8O-KDpuYyVggJ4AaABAg,2019-01-19T12:43:38Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Arbai Bai,Urut 2 leke,UgxaHXM5Ox2xfZ8vEWZ4AaABAg,2019-01-19T12:31:34Z,2,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Henny Handayani,HAAH KORUPSI MERAJAAA LELAAAA KLU PRABOWOO JADIII. XIXIXIX,UgxtAz-W5xuQBC7ribt4AaABAg,2019-01-19T12:21:44Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Asih Parti,01 lanjut periode 2😊😊,Ugyigiak-QcWWX6KJPR4AaABAg,2019-01-19T12:10:25Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Jho David,"Nabung aja pk sedikit demi sedikit lama lama jadi bukit , korupsi sedikit demi sedikit lma lama bisa triliunan pak wkwkkww  ‘ menyepelekan korupsi cuma dikit wkwkw pak jokowi selalu saya g butuh presdident yg bnyak berkoar koar tapi hasil kerja saya sebagai rakyat sudah melihat hasil kerja pak presiden jokowi love you pak syaa coblos no 01.",UgzVWr16e-YWPREhGcZ4AaABAg,2019-01-19T12:05:20Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Bojee Abdi,"Sandiaga""aduuuuhhhh boleh gak iya saya jadi wakil no 1 ajaa biar ada dua wakil pak.klo ttep disini maluuuu nya dhobeeelllll..........hwhwwhwhw
2019 ttep presidenya...
Mana nie pendukung om.wowo??
Malu apa malu banget...
Gobak-gobek koyok kipas angin 
Ngunu ape dadi presiden....waduh",UgztxtFVOcDouJDn9N54AaABAg,2019-01-19T12:04:04Z,2,1
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,MarcellQian Chang,KL sandi Jokowi LBH cocok hehe,UgztxtFVOcDouJDn9N54AaABAg.8qHh-B1sY9d8qIOGLgCm76,2019-01-19T18:30:53Z,0,
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,PRUN Y,Lebih Baik Aink Pilih Gak Punya Presiden Aja,UgygpT8DGIJiuopyT5l4AaABAg,2019-01-19T11:59:02Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Fathimah Hdd,Pak prabowo - pak sandiaga. Aku padamuu 💕💕💕 tegas wibawa dan insyaAllah amanah 😘😘,UgwUBRkD7siQjBg9K-Z4AaABAg,2019-01-19T11:22:59Z,3,4
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Fathimah Hdd,Okee itu pendapatmu. Kita punya cerita kelebihan masing2 dari kedua paslon tsb.. selamat menyoblos ditgl 17 april ♥️♥️♥️🤗,UgwUBRkD7siQjBg9K-Z4AaABAg.8qHcIIiG6gP8sTEOure_i2,2019-03-14T16:39:07Z,0,
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Anugerah Dian,Beauty Azzahra Astaghfirullah mending mbak nya sholat istikarah deh. yakin kah memilih itu. jujur mbak saya Kenal Beliau (pak jokowi) sejak dia memimpin solo dgn baik. Solo dulu kumuh kotor. bahkan gak punya destinasi wisata. namun pak Jokowi buat Solo menjadi menarik. Saya nggak maksa mbak tapi kita lihat bukti kepemimpinan siapa yg benar2 nyata,UgwUBRkD7siQjBg9K-Z4AaABAg.8qHcIIiG6gP8sTCGQUF2YY,2019-03-14T16:20:28Z,1,
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Fathimah Hdd,Loh bagusnya apa pilih yang lemah lembut ?? Pilih yang memang dihati sudah srekk shay. Maaf Saya udah jatuh cinta sama Paslon No.2 🙏🥰,UgwUBRkD7siQjBg9K-Z4AaABAg.8qHcIIiG6gP8sTBSbYDVYn,2019-03-14T16:13:24Z,0,
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Anugerah Dian,"Beauty Azzahra issss dasar :( pak jokowi nih orang solo loh. orang nya lemah lembut alon2 asal kelakon, dia merakyat. kamu yakin milih pak prabowo ?",UgwUBRkD7siQjBg9K-Z4AaABAg.8qHcIIiG6gP8sTB3e64caW,2019-03-14T16:09:59Z,0,
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,edy sunarko,biarkan menteri ada perbedaan itu bagus berarti saling koreksi tapi saya yang akan putuskan BERAS IMPOR wkwkwkwk. #Prabowo to RI 1,UgyEs-1wqCA2pHPtSdd4AaABAg,2019-01-19T11:21:27Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,World Of Sports,https://youtu.be/k0ksdjIxNFA,Ugzskl3SvUc7FMkTgd54AaABAg,2019-01-19T11:04:55Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,EAZYBOY,"Jokowi kan ori 100% sikap orang Jawa
Kalem lur tapi utek maen
Tegaso lek Guoblok",Ugzq7DxUdJAP9xNi3kR4AaABAg,2019-01-19T11:02:06Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,niken tf fani,Saling serang apanya brow? Di tanya apa jawabanya apa? Malah pinter saya wktu cerdas cermat saat SD dulu!,UgxJHZacQVHakKfTE0V4AaABAg,2019-01-19T10:57:39Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,nicolas,#2024gantipresiden,Ugxc6ko7IWlsayt_FLJ4AaABAg,2019-01-19T10:49:34Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Putra Dewata,"Siapapun presidentnya nanti, wajib memperbaiki taraf hidup manusia di Indonesia...
Menyejahterakan PERUT masyrakat kecil....
Kalau tidak mampu, semoga dilaknat Tuhan...",Ugw9spBYFs7vDnkUbxh4AaABAg,2019-01-19T10:47:31Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Miftakhus Suruh,#2019GANTIWAKILPRESIDEN,Ugxv8mlSczDyh5JpI7h4AaABAg,2019-01-19T10:41:34Z,1,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,darah nusantara,"Bagaimana bisa seorang ketua umum partai  menandatangani caleg yg sudah jelas2 dinyatakan sbg mantan KORUPTOR....

#apa jngan2 ada udang dibalik Batu ???? 

Waaahhhhhh....bisa gawattt nichh...😆😆😆😆",UgzIi0dw5kxr6CmgSmZ4AaABAg,2019-01-19T10:38:04Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Alsindi Almira,Debat kedua jangan pakai meja biar tidak ada Teks,UgxXrGNE0yHEryznQ3F4AaABAg,2019-01-19T10:37:08Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Arnawati Gugleid,Jokowi sikap nya sopan banget an etika nya baik banget,UgwH-PrvYz3yxFzZJeR4AaABAg,2019-01-19T10:31:35Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Tikno Tikno,"No 2 . 
Ngomongnya ngelantur",Ugw_KfnAAKa6zbAb11p4AaABAg,2019-01-19T10:26:51Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,jhony castello,"Lah malah nuduh..itu menteri"" yg korupsi sampe ke RT RW trus presiden bisa apa🤣",Ugz-zHwxxdbW5RIIWyp4AaABAg,2019-01-19T10:22:55Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Arnawati Gugleid,Aku sekolah banyak sekali bantuan  sejak jaman Jokowi jadi aku Jokowi 🖐️,UgyugVMDqNfRY_dn9Sh4AaABAg,2019-01-19T10:22:40Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Mey MeyLeelaHalilah Mey MeyLeelaHalilah,Tetap  no  1  OY     Pak Jokowi  Okay   mantap,UgzR89rKYPGbiujq9hl4AaABAg,2019-01-19T10:22:12Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Bastian Bastian satrio pratama,"Hati2 jngan mudah terkecoh 
Gk butuh yng pinter ngomong
Tp butuh yng bisa kerja nyata..",Ugy1eRd8UtAPlZ6FTsh4AaABAg,2019-01-19T10:20:10Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,jhony castello,"Korupsi terbesar itu ya di rezim jokowi. Malah bnyak lagi yg lain yg merugikan rakyat. Cuma pake ngeles aja dan ilmu tipu""",UgyHDk1XTJsChFYKM194AaABAg,2019-01-19T10:18:52Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Rohati Yati,Jokowi aku dukung,UgxW2FzwT8b5qnASbyx4AaABAg,2019-01-19T10:14:27Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,yaa,anjayyy,UgxbyYpaIIR7ulYkrfZ4AaABAg,2019-01-19T10:14:26Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Dewi Cilik,Sri mulyani bilang pk prabowo org kaya tp gk bayar pajak itu siapa yg dirugikan.....,UgytYELOPJZHsSzy0fB4AaABAg,2019-01-19T10:13:03Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Etalase Dance Crew,"Talk less do more... 
Salam 2 periode Jokowi",Ugw01Nu2IE14EKwPlwx4AaABAg,2019-01-19T10:09:42Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,WTC Pare Channel,Silakan baca ini https://www.republika.co.id/berita/nasional/hukum/18/05/29/p9hds4330-jokowi-mantan-napi-korupsi-punya-hak-politik-jadi-caleg,UgxsIRAWaAicoWdWMBR4AaABAg,2019-01-19T10:09:12Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,WTC Pare Channel,Silakan baca ini https://nasional.kompas.com/read/2018/05/29/18143281/jokowi-tegaskan-mantan-napi-koruptor-punya-hak-jadi-caleg,UgzokqtMkNDlRa-2tLx4AaABAg,2019-01-19T10:07:27Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,WTC Pare Channel,Silakan baca ini https://www.cnnindonesia.com/nasional/20190118114453-32-361885/inkonsistensi-jokowi-saat-persoalkan-caleg-eks-koruptor,UgxUqNLsFWe65azup4d4AaABAg,2019-01-19T10:06:36Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,lamtuber 91,Kalo Curi ayam benar itu salah. Tapi kalo rugikan rakyat itu hrs di brantas habissss....,UgybNHU7eQkzNyIvlvh4AaABAg,2019-01-19T09:56:37Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Melina Tonang,"enak banget yah ngomong nya,, mungkin korupsi nya ngk seberapa",UgxdsX_SQPBHfiiPIrp4AaABAg,2019-01-19T09:47:50Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Melina Tonang,"wkwkwk,, ngakak pas di waktu pk Prabowo ngomong mungkin korupsi nya ngk seberapa hahaha",Ugx6oj85v9WTp16LV5h4AaABAg,2019-01-19T09:47:27Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Hendi Rohendi,Apapun yg di katakan c wowo Smuany hoak palsu bohong..,UgwLs9kg5MCCFCZPIdF4AaABAg,2019-01-19T09:42:49Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Ahmad Domenor,pak prabowo pantas jadi pemimpin negara indonesia  kenapa karna pak prabowo itu orang nya tegaas rapi dan bijak bicara tentang koropsi tolong,Ugx1-eVMB3E2MdmzIJV4AaABAg,2019-01-19T09:26:04Z,1,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Rini Nursanti,"Nyolong ayam krn mau makan di hukum berat tpi kalau korupsi yg triliunan penjara bintang 5 kek hotel tpi kalau korupsi dikit gpp


#Jokowi2019",UgyRs_S20aewXEApSfB4AaABAg,2019-01-19T09:18:46Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Ina Damayanthie,Debat berikut nya... paslon 01 pakein dlu pampers... terus dilarang baca teks... aq maluuuu liat nyaa...😱😱😱,UgyUl64TunP1g5GqoxN4AaABAg,2019-01-19T09:03:53Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,alee irham,jokontol bilang aja stop imar impor impar impor ndasmu.. nyatanya msh impor,Ugz4MmNjRoZ_p0mK28l4AaABAg,2019-01-19T09:02:11Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,senny nuryanti,Bingung aku hrus milih siapa?? Manusia tdk ada yg sempurna.. kalau saja jokowi maju tdk memakai partai pasti bnyak yg setuju.. krna yg jahat itu partainya... Nah partai gerindra banyak sekali caleg kebanyakan udh prnah korupsi... Kalau prabowo bisa pegang kata membasmi KORUPSI... Atau buah jatuh tdk jauh dari pohonnya... Coba aja kalian tukeran wakil😂😅😅,UgwyEpwtvjI6VW_rQu54AaABAg,2019-01-19T09:01:43Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,pezek bawel,"Gaya ambisiusnya keluar.. joget ala jaran kepang!!! Arogan!!! Dagelan wkwk
Tetap pak Jokowi yang sopan santun bukan untuk di takuti dunia tapi di segani dunia!! Yang setuju like!!",UgyWyTz5OjRqJWWsE1R4AaABAg,2019-01-19T08:52:49Z,16,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Dky52,Butuh perubahan. Bukan lanjutkan. 02 mana nih suaranya??,Ugy6ZFxXawtvZlVwbbB4AaABAg,2019-01-19T08:52:34Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,fatarai fatar,"Beda pendapat boleh saja tp beda kputusan itu yg masalah, mentri yg 1 bilang import beras yg lain bilang jgn, memang mbingungkn, yg pasti pmerinthan jokowi tdk bpihak pda masyrkat kcil atw petani justru yg besar makin besar apalagi orang china makin banyak msk ke indonesia pdhal pribumi sndiri masik bxk yg ngangur.",UgweY2r2PBXrmsYgyUZ4AaABAg,2019-01-19T08:29:41Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,itylia vina,"Dari pada ribut melulu.....gimana kalau pak Jokowi sama pak Prabowo sama"" jadi presiden,Jokowi shift pagi Prabowo shift malem😁",UgxWKjniZlwZDOPzx2p4AaABAg,2019-01-19T08:23:56Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,mardiah gazali,Mungkin hahaha lucu oposisi ini... apaan kox jwbnya gak nyambung 😂,UgzJ0FqQDVwPbTVaSfJ4AaABAg,2019-01-19T08:19:08Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Jar Wannto,Jokowi menang siap siap dicaplok 9 naga😆😆😆,Ugwoe-MB8jc2Yh8pAUN4AaABAg,2019-01-19T08:11:51Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Moses and Family,"#jokowidueperiode
#2019tetapjokowi
Sehat2 selalu ya pak dgn calok Pak Wakil Presiden",Ugzuqm1ttjPgRrNRIcl4AaABAg,2019-01-19T07:57:23Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Ayu Lukmis,Sayaa tetap pak de jokowiiii,Ugwk4esuoasKCunQZt14AaABAg,2019-01-19T07:53:42Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Bambang widiharto,Jangan pilih pemimpin yg tangannya berlumuran darah kekerasan dan penculikan..,UgzwR6k-ukGP3pslb9J4AaABAg,2019-01-19T07:50:53Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Joel Sakdah,"Jokowi bukan yg ditanya, yg dijawabnya",UgxLSUH51_FjwkF-_-94AaABAg,2019-01-19T07:27:48Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,𝖞𝖚𝖉𝖎𝖒𝖆𝖉𝖈𝖔𝖒,korupsi 'gk seberapa' kok dimaklumi,Ugwm8wygsjKmIwugmyB4AaABAg,2019-01-19T07:26:54Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Nong Pet,Wkwk pak nasir,UgyNLbL5Sxc03Zv8tN94AaABAg,2019-01-19T07:23:14Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Michael Febrian Hutasoit,tidak seberapa demi tidak seberapa lama2 jadi bukit,UgxMjz7G44k4_dUzb-h4AaABAg,2019-01-19T07:14:48Z,0,0
0iLgiRBQzzs,Panas! Jokowi VS Prabowo Saling Serang soal Korupsi,Cece Somantri,"Pengikut pra pak prabowo pasti mengidolakan pak prabowo begitu juga pengikut pak jokowi pasti mengidolakan pak  jokowi..
mungkin lebih baik saling mendoakan ya baik baik saja..sesuai dengan idolanya masing2 

Untuk pendukung pak prabowo.
Semoga karir mereka seprti karir pak prbowo.
semoga akhlak mereka seprti ahlak pak prbowo.
ibadah mereka seprti ibadah pak prabowo.
Keluarga mereka seprti keluarga prabowo.
  Putra /i mereka seprti putra/i prabowo..amiin.yra🤲

Begitu juga yang mengidollakan pak jokowi..
Semoga karir mereka seprti karir pak jokowi.
Semoga akhlak mereka seprti akhlak pak jokowi.
Ibadah mereka seprti ibadah pak jokowi.
Semoga Keluarga mereka seprti keluarga pak jokowi.
Semoga putra/i mereka seprti putra/i pak jokowi..amiin yra.🤲

saling doakan mungkin lebih baik./indah
 dari pada saling mengujat/ pitnah sadar ga sada itu  menabung dosa",UgylRdx24rxFG7TtzLN4AaABAg,2019-01-19T07:06:37Z,0,0
